year,level,subject,paper,question,text,coleman_liau,flesch_kincaid,gunning_fog,total_tokens,positive_tokens,negative_tokens,neutral_tokens,compound_sentiment_score,intent,intent_certainty,named_entities
1925,Higher Grade,HISTORY,1,,"In our earlier History, invasions of this island were easy and frequent. Illustrate and account for this circumstance.",8.47,6.8,10.27,9,1,0,8,0.4404,discuss,0.8432408571243286,
1925,Higher Grade,HISTORY,1,,"Compare political and social conditions in England in the reign of William I., and in the reign of Edward I. How far had Scotland attained national unity before the outbreak of the War of Independence?",10.08,6.7,10.39,17,0,1,16,-0.5994,discuss,0.9967952370643616,"('England', 'COUNTRY', 1)('William I.', 'PERSON', 1)('Edward I', 'PERSON', 1)('Scotland', 'COUNTRY', 1)('War', 'CAUSE_OF_DEATH', 1)"
1925,Higher Grade,HISTORY,1,,"Account for the temporary success and the ultimate failure of English policy either in Scotland or in France, in the Middle Ages.",10.47,9.5,12.44,12,1,1,10,0.0306499999999999,describe,0.6983006000518799,"('English', 'NATIONALITY', 1)('Scotland', 'COUNTRY', 1)('France', 'COUNTRY', 1)"
1925,Higher Grade,HISTORY,1,,What is meant by the Italian Renaissance? How and when did it influence ,7.6,2.3,5.68,4,0,0,4,0.0,compare,0.6364218592643738,"('Italian', 'NATIONALITY', 1)"
1925,Higher Grade,HISTORY,1,,"England,",-4.81,8.4,0.4,1,0,0,1,0.0,describe,0.3592883646488189,"('England', 'COUNTRY', 1)"
1925,Higher Grade,HISTORY,1,,Scotland?,1.0,8.4,0.4,1,0,0,1,0.0,compare,0.5825487971305847,"('Scotland', 'COUNTRY', 1)"
1925,Higher Grade,HISTORY,1,,"How did events in France, Spain, and Scotland affect English foreign policy in the reign of Elizabeth?",12.84,6.4,6.8,10,0,0,10,0.0,describe,0.9959122538566588,"('France', 'COUNTRY', 1)('Spain', 'COUNTRY', 1)('Scotland', 'COUNTRY', 1)('English', 'NATIONALITY', 1)('Elizabeth', 'PERSON', 1)"
1925,Higher Grade,HISTORY,1,,Discuss the view that the Great Civil War was rendered inevitable by the character and ambitions of James VI. and I. and Charles I. Trace the steps by which James II. and VII. lost the throne.,9.35,2.1,6.93,19,1,2,16,-0.0975666666666666,reason,0.9893284440040588,"('Great', 'MISC', 1)('Civil', 'MISC', 1)('War', 'CAUSE_OF_DEATH', 1)('James VI', 'PERSON', 1)('Charles I. Trace', 'PERSON', 1)('James II', 'PERSON', 1)('VII', 'NUMBER', 1)"
1925,Higher Grade,HISTORY,1,,What motives influenced the growth of colonisation ,13.01,7.2,14.23,4,1,0,3,0.3818,compare,0.9928091764450072,
1925,Higher Grade,HISTORY,1,,in the seventeenth and,4.35,3.7,11.6,1,0,0,1,0.0,describe,0.6419298052787781,"('seventeenth', 'ORDINAL', 1)"
1925,Higher Grade,HISTORY,1,,in the eighteenth century? Illustrate your answer with a sketch map of the thirteen American colonies.,11.15,6.4,5.7,9,0,0,9,0.0,describe,0.5039052963256836,"('the', 'DATE', 1)('eighteenth', 'DATE', 1)('century', 'DATE', 1)('thirteen', 'NUMBER', 1)('American', 'NATIONALITY', 1)"
1925,Higher Grade,HISTORY,1,,"Select the five greatest names in British History from (1689) to (1832) and, in two instances, give your reasons for your choice.",9.75,7.2,8.8,13,1,0,12,0.6369,describe,0.6982651948928833,"('five', 'NUMBER', 1)('British', 'NATIONALITY', 1)('1689', 'DATE', 1)('1832', 'DATE', 1)('two', 'NUMBER', 1)"
1925,Higher Grade,HISTORY,1,,Discuss one of the following topics: the failure of the Jacobite Risings; the influence of the French Revolution upon domestic affairs in Great Britain; the settlement of Europe after Waterloo.,11.44,15.0,18.67,18,1,1,16,0.0571499999999999,reason,0.9930863380432128,"('one', 'NUMBER', 1)('Jacobite', 'MISC', 1)('Risings', 'MISC', 1)('French', 'NATIONALITY', 1)('Revolution', 'MISC', 1)('Great', 'COUNTRY', 1)('Britain', 'COUNTRY', 1)('Europe', 'LOCATION', 1)('Waterloo', 'CITY', 1)"
1925,Higher Grade,HISTORY,1,,"Tell what you know of any one of the following: factory legislation; the Indian Mutiny, its causes and consequences; the Irish question in the nineteenth century; the rise and development of trade unions.",9.58,15.0,15.62,18,0,0,18,0.0,describe,0.5490838885307312,"('one', 'NUMBER', 1)('Indian', 'NATIONALITY', 1)('Mutiny', 'MISC', 1)('Irish', 'NATIONALITY', 1)('the', 'DATE', 1)('nineteenth', 'DATE', 1)('century', 'DATE', 1)"
1925,Higher Grade,HISTORY,1,,Give a very short account of the three wars in consequence of which the King of Prussia became German Emperor. What was the attitude of this country towards these wars?,7.54,6.8,8.67,15,0,2,13,-0.5994,describe,0.6023048758506775,"('three', 'NUMBER', 1)('King', 'CITY', 1)('of', 'CITY', 1)('Prussia', 'CITY', 1)('German', 'NATIONALITY', 1)('Emperor', 'TITLE', 1)"
1925,Higher Grade,HISTORY,1,,What special interest attaches to the history of either Canada or Australia in the nineteenth century?,11.34,7.2,6.4,9,2,0,7,0.43035,compare,0.9922592043876648,"('special', 'IDEOLOGY', 1)('interest', 'IDEOLOGY', 1)('Canada', 'COUNTRY', 1)('Australia', 'COUNTRY', 1)('the', 'DATE', 1)('nineteenth', 'DATE', 1)('century', 'DATE', 1)"
