year,level,subject,paper,question,text,coleman_liau,flesch_kincaid,gunning_fog,total_tokens,positive_tokens,negative_tokens,neutral_tokens,compound_sentiment_score,intent,intent_certainty,named_entities
1915,Lower Grade,HISTORY,1,1,What sovereigns were reigning in Scotland and in England when each of the following events took place :- the battle of Pinkie ; the battle of Bosworth Field ; the battle of Hastings ; the Gowrie Conspiracy ; the battle of Otterburn; the foundation of the University of St. Andrews ; the battle of Crecy; the rebellion of Perkin Warbeck ?,10.53,11.5,15.24,28,0,7,21,-0.36624285714285715,describe,0.5851554870605469,Scotland {1} England {1} Pinkie {1} Hastings {1} the Gowrie Conspiracy {1} Otterburn {1} the University of St. Andrews {1} Crecy {1} Perkin Warbeck {1}
1915,Lower Grade,HISTORY,1,2,Explain briefly the connexion either between religious persecution and the foundation of the New England colonies; or between the Trial of the Seven Bishops and the Revolution of 1688 ; or between the conquest of Canada and the American War of Indepen¬ dence ; or between the Crimean War and the Liberation of Italy.,11.68,22.4,26.18,25,0,2,23,-0.5994,discuss,0.5808729529380798,the Trial of the Seven Bishops and the Revolution of 1688 {1} Canada {1} the American War of Indepen¬ {1} the Crimean War {1} the Liberation of Italy {1}
1915,Lower Grade,HISTORY,1,3,"What part was played in early Scottish history by St. Columba, Kenneth MacAlpine, and Constantine III. ?",11.93,2.9,3.2,11,1,0,10,0.34,compare,0.958134651184082,St. Columba {1} Kenneth MacAlpine {1} Constantine III. {1}
1915,Lower Grade,HISTORY,1,4,"What notable events do you associate with any six of the following places :—Carham, Alnwick, Largs, Methven, Harlaw, the Castle of St. Andrews, Drumclog, the Isthmus of Darien, Prestonpans ?",12.52,8.9,11.32,18,0,0,18,0.0,discuss,0.34341171383857727,Carham {1} Alnwick {1} Largs {1} Methven {1} Harlaw {1} the Castle of St. Andrews {1} Drumclog {1} Darien {1}
1915,Lower Grade,HISTORY,1,5,"Each of the first five Scottish kings of the name of James died in tragic circumstances. Tell briefly the fate of each, adding dates where you can. '",10.15,2.7,6.88,14,0,2,12,-0.5081,describe,0.4295780062675476,James {1}
1915,Lower Grade,HISTORY,1,6,"Show the influence upon Queen Mary’s fortunes of her residence in France, and her marriage to Darnley.",10.05,7.6,11.51,10,0,0,10,0.0,describe,0.5223948955535889,France {1} Darnley {1}
1915,Lower Grade,HISTORY,1,7,Explain why the Scots fought against Charles I. at Marston Moor and for Charles II. at Dunbar and Worcester.,9.77,1.0,2.52,10,0,1,9,-0.3182,reason,0.9304569363594055,Scots {1} Charles I. at {1} Marston Moor {1} Charles II {1} Dunbar {1}
1915,Lower Grade,HISTORY,1,8,What events led to the Union of the Parliaments of England and Scotland in 1707 ? Why was it unpopular in Scotland ?,9.42,5.0,8.01,9,0,0,9,0.0,explain,0.9874777793884277,the Union of the Parliaments of England {1} Scotland {2}
1915,Lower Grade,HISTORY,1,9,"Select any two of the following characters, and tell in which of his novels or poems Sir Walter Scott has described each of the two characters you have selected, and what impression he has given you of each of the two :— James IV. ; James VI.; Claverhouse ; Prince Charles Edward Stuart.",9.61,10.7,12.4,26,2,0,24,0.27225,reason,0.7576632499694824,Walter Scott {1} James IV. {1} James VI. {1} Claverhouse {1} Prince Charles Edward Stuart {1}
1915,Lower Grade,HISTORY,1,10,"Give some account of any two of the following:— Ahab, Nebuchadnezzar, Solon, Philip of Macedon, Quintus Fabius Cunctator, Mark Antony, Charlemagne, Wycliffe, Joan of Arc, Luther, Sir Philip Sidneig Walpole, Lord Shaftesbury, Mazzini.",13.89,16.2,18.05,26,0,0,26,0.0,discuss,0.37527307868003845,Nebuchadnezzar {1} Solon {1} Philip of Macedon {1} Quintus Fabius {1} Mark Antony {1} Charlemagne {1} Joan {1} Luther {1} Philip Sidneig Walpole {1} Mazzini {1}
1915,Lower Grade,HISTORY,1,11,"On what occasions were any four of the following expressions used, or to what persons or events do they refer ?",8.58,8.7,12.0,8,0,0,8,0.0,compare,0.5707598924636841,
1915,Lower Grade,HISTORY,1,12,"What parts of the British Isles were conquered by the Romans, and by the Danes ? What traces of each of these conquests are left ?",9.5,2.1,4.8,9,0,0,9,0.0,compare,0.9834221005439758,Danes {1}
1915,Lower Grade,HISTORY,1,13,"Why is the name of Edward I. of England important in the history of Scotland, and Wales ?",7.77,4.2,3.4,7,1,0,6,0.2023,explain,0.9941838383674622,Edward I. of England {1} Scotland {1} Wales {1}
1915,Lower Grade,HISTORY,1,14,"What parts were played in the Wars of the Roses by Queen Margaret, Warwick the King Maker, and Henry VII. ?",11.73,5.2,8.0,11,1,1,9,-0.1297,compare,0.9879806637763977,Queen Margaret {1} Henry VII. {1}
1915,Lower Grade,HISTORY,1,15,Why is Queen Elizabeth’s reign regarded as one of the greatest reigns in English history ?,9.64,5.6,6.0,9,1,0,8,0.6369,explain,0.9954668283462524,Queen Elizabeth {1}
1915,Lower Grade,HISTORY,1,16,"How did it come about that English troops fought in the Netherlands under Marlborough, and British troops fought in Spain under Wellington ?",9.03,10.7,14.25,11,0,2,9,-0.3182,describe,0.9876992702484131,Netherlands {1} Marlborough {1} Spain {1} Wellington {1}
1915,Lower Grade,HISTORY,1,17,Describe briefly the part played by the British Navy in the Napoleonic Wars.,10.35,6.0,8.28,8,1,1,6,-0.1297,discuss,0.7675653696060181,the British Navy {1}
1915,Lower Grade,HISTORY,1,18,Give some account of the main changes that took place in the political geography of the Balkan Peninsula from 1820 to (1913).,9.75,8.3,12.44,12,0,0,12,0.0,argue,0.35523346066474915,
