year,level,subject,paper,question,text,coleman_liau,flesch_kincaid,gunning_fog,total_tokens,positive_tokens,negative_tokens,neutral_tokens,compound_sentiment_score,intent,intent_certainty,named_entities
1959,Higher Grade,GEOGRAPHY,2,,Account for London’s growth as a British city and Glasgow’s prominence as a Scottish seaport.,11.75,8.0,8.67,9,1,0,8,0.3818,discuss,0.3698585629463196,"('London', 'CITY', 1)('British', 'NATIONALITY', 1)('Glasgow', 'CITY', 1)('Scottish', 'NATIONALITY', 1)"
1959,Higher Grade,GEOGRAPHY,2,,"Compare climates of Stornoway, Scilly Isles, and York.",13.9,4.1,3.2,6,0,0,6,0.0,discuss,0.9971047043800354,"('Stornoway', 'CITY', 1)('Scilly', 'LOCATION', 1)('Isles', 'LOCATION', 1)('York', 'PERSON', 1)"
1959,Higher Grade,GEOGRAPHY,2,,Describe scenery on a journey from Stirling via Perth to Inverness.,11.36,5.2,4.4,7,0,0,7,0.0,reason,0.8808085918426514,"('Stirling', 'CITY', 1)('Perth', 'CITY', 1)('Inverness', 'CITY', 1)"
1959,Higher Grade,GEOGRAPHY,2,,Describe Switzerland’s physical environment and resource influence on occupations.,14.61,16.2,21.38,7,0,0,7,0.0,reason,0.8789559602737427,"('Switzerland', 'COUNTRY', 1)"
1959,Higher Grade,GEOGRAPHY,2,,Name European timber and olive production areas and comment on distributions.,14.23,7.6,11.67,8,0,0,8,0.0,argue,0.2896147668361664,"('Name', 'MISC', 1)('European', 'NATIONALITY', 1)"
1959,Higher Grade,GEOGRAPHY,2,,Divide France into regions and describe one geographically.,9.95,10.0,8.2,6,0,0,6,0.0,reason,0.7338865399360657,"('France', 'COUNTRY', 1)('one', 'NUMBER', 1)"
1959,Higher Grade,GEOGRAPHY,2,,Discuss river value to European U.S.S.R. or rail communications.,14.39,5.0,6.24,7,1,0,6,0.34,reason,0.9905616641044616,"('river', 'TITLE', 1)('European', 'NATIONALITY', 1)('U.S.S.R.', 'LOCATION', 1)"
1959,Higher Grade,GEOGRAPHY,2,,Describe prairie development in Canada using population statistics.,15.88,15.9,18.2,7,0,0,7,0.0,reason,0.7612454891204834,"('Canada', 'COUNTRY', 1)"
1959,Higher Grade,GEOGRAPHY,2,,Write a geographical description of Texas.,11.83,8.0,15.73,4,0,0,4,0.0,reason,0.9894221425056458,"('Texas', 'STATE_OR_PROVINCE', 1)"
1959,Higher Grade,GEOGRAPHY,2,,Explain the Great Lakes’ importance and improvements to seaward communications.,12.03,11.9,16.0,7,3,0,4,0.4816333333333333,reason,0.9665126800537108,"('Great', 'MISC', 1)('Lakes', 'MISC', 1)"
1959,Higher Grade,GEOGRAPHY,2,,Sketch India-Pakistan frontiers and discuss raw material interdependency.,17.85,15.9,18.2,7,0,0,7,0.0,reason,0.9559020400047302,
1959,Higher Grade,GEOGRAPHY,2,,Identify densely populated parts of China and reasons for support.,13.61,6.0,8.0,7,1,0,6,0.4019,reason,0.9763561487197876,"('China', 'COUNTRY', 1)"
1959,Higher Grade,GEOGRAPHY,2,,"Describe Middle East oil production, transport, and markets.",9.95,6.4,8.2,7,0,0,7,0.0,reason,0.552255392074585,"('Middle', 'LOCATION', 1)('East', 'LOCATION', 1)"
1959,Higher Grade,GEOGRAPHY,2,,Describe Australian industries or New Zealand farming.,10.75,11.9,19.94,6,0,0,6,0.0,discuss,0.9011552333831788,"('Australian', 'NATIONALITY', 1)('New', 'COUNTRY', 1)('Zealand', 'COUNTRY', 1)"
1959,Higher Grade,GEOGRAPHY,2,,Describe population density in Chile or Argentina.,13.01,10.7,14.23,5,0,0,5,0.0,discuss,0.8310762643814087,"('Chile', 'COUNTRY', 1)('Argentina', 'COUNTRY', 1)"
1959,Higher Grade,GEOGRAPHY,2,,Map African savanna and rain forest distribution with geographical conditions.,12.03,11.9,16.0,8,0,0,8,0.0,argue,0.5844807624816895,"('Map', 'MISC', 1)('African', 'NATIONALITY', 1)"
