year,level,subject,paper,question,text,coleman_liau,flesch_kincaid,gunning_fog,total_tokens,positive_tokens,negative_tokens,neutral_tokens,compound_sentiment_score,intent,intent_certainty,named_entities
1950,Lower Grade,HISTORY,1,1,"Describe the various invasions of the British Isles by Danes and Norsemen, and state the districts in which they settled.",10.94,8.7,10.0,10,0,0,10,0.0,argue,0.39398518204689026,the British Isles {1} Danes {1} Norsemen {1}
1950,Lower Grade,HISTORY,1,2,"Outline the events in John’s reign that led up to Magna Carta, and explain briefly the importance of that document.",10.94,7.6,12.0,11,1,0,10,0.3612,argue,0.7954680323600769,John’s {1} Magna Carta {1}
1950,Lower Grade,HISTORY,1,3,"Write notes on two of the following: the Romans in Scotland, the Synod of Whitby, St. Francis of Assisi, Alexander III of Scotland, the Black Prince, the invention of printing.",10.7,8.0,8.67,18,0,0,18,0.0,reason,0.9896939396858215,Scotland {2} St. Francis of Assisi {1} Alexander III {1}
1950,Lower Grade,HISTORY,1,4,"What changes did Henry VIII make in regard to the Church, and for what reasons?",9.64,3.2,6.0,7,0,0,7,0.0,compare,0.9842871427536011,Church {1}
1950,Lower Grade,HISTORY,1,5,What were the reasons for the hostility between England and Spain in the reign of Elizabeth?,10.35,6.0,8.9,6,0,1,5,-0.5423,explain,0.5266978740692139,England {1} Spain {1} Elizabeth {1}
1950,Lower Grade,HISTORY,1,6,What problems faced the leaders of the English Commonwealth during the years (1649-1653) and how did they deal with them?,10.16,7.6,10.0,8,0,1,7,-0.4019,compare,0.9628888964653015,
1950,Lower Grade,HISTORY,1,7,"Trace the events that led to the Act of Union of (1707), and describe its main provisions.",9.12,5.2,9.15,9,0,0,9,0.0,discuss,0.4564387798309326,
1950,Lower Grade,HISTORY,1,8,"What were the problems that gave rise to the Seven Years War, and how were they dealt with in the peace treaties?",7.6,6.0,8.8,9,1,2,6,-0.153,describe,0.4616045355796814,the Seven Years War {1}
1950,Lower Grade,HISTORY,1,9,"Explain what is meant by the enclosure movement of the eighteenth century, and show how far the consequences were good or bad.",8.32,8.3,10.62,11,1,1,9,-0.050949999999999995,reason,0.9836070537567139,
1950,Lower Grade,HISTORY,1,10,What were the reasons for the collapse of Napoleon’s empire?,10.45,6.0,8.0,4,0,1,3,-0.4939,explain,0.7653794884681702,Napoleon {1}
1950,Lower Grade,HISTORY,1,11,"Describe the contributions of Huskisson, Peel and Gladstone between (1823) and (1860) to making Britain a Free Trade country.",9.57,8.3,9.71,12,1,0,11,0.5106,reason,0.6412317156791687,"Huskisson, Peel and Gladstone {1} Britain {1}"
1950,Lower Grade,HISTORY,1,12,Trace the chief steps in the development of South Africa from the Great Trek to the Union Act of (1909).,9.37,6.4,10.0,11,1,0,10,0.6249,discuss,0.5189767479896545,South Africa {1}
1950,Lower Grade,HISTORY,1,13,"Describe the domestic problems that faced the British government from (1905) to (1914), and explain the measures they took to solve them.",10.47,9.5,10.62,12,1,1,10,-0.09979999999999999,reason,0.8522987365722656,
1950,Lower Grade,HISTORY,1,14,"Write notes on two of the following: James Watt, Warren Hastings, the Jacobins, the Combination Laws, the Monroe Doctrine, Count Cavour, Louis Pasteur, the Anglo-French Entente of (1904), Mahatma Gandhi.",14.6,13.8,13.33,22,0,0,22,0.0,reason,0.9893956780433655,James Watt {1} Warren Hastings {1} Jacobins {1} Louis Pasteur {1} the Anglo-French Entente {1} Mahatma Gandhi {1}
1950,Lower Grade,HISTORY,1,15. ,Why is Ireland partitioned at the present day? Give the arguments for and against the ending of partition. or ,7.43,4.6,10.12,8,0,1,7,-0.3612,explain,0.938722550868988,Ireland {1}
1950,Lower Grade,HISTORY,1,15. b,Describe the main stages in the internal development of Russia from (1917) to (1939). or,8.81,8.0,11.33,8,0,0,8,0.0,discuss,0.5487555861473083,Ireland {1}
1950,Lower Grade,HISTORY,1,15. c,What causes have led to Highland depopulation? What remedies have been proposed?,11.53,6.8,9.07,6,0,0,6,0.0,compare,0.9958035349845886,Ireland {1}
