year,level,subject,paper,question,text,coleman_liau,flesch_kincaid,gunning_fog,total_tokens,positive_tokens,negative_tokens,neutral_tokens,compound_sentiment_score,intent,intent_certainty,named_entities
1951,Higher Grade,HISTORY,1,1,Describe the extent and character of the Roman occupation of Britain.,11.36,9.9,11.67,6,0,0,6,0.0,reason,0.9676178097724915,Britain {1}
1951,Higher Grade,HISTORY,1,2,What social and political changes resulted in England from the Norman Conquest?,13.44,9.2,11.47,7,0,0,7,0.0,compare,0.996340274810791,England {1} Norman Conquest {1}
1951,Higher Grade,HISTORY,1,3,Why did Edward I succeed in the conquest of Wales but fail in that of Scotland?,9.36,6.0,6.4,6,1,1,4,-0.0242,explain,0.9915748238563538,Edward {1} Wales {1} Scotland {1}
1951,Higher Grade,HISTORY,1,4,For what reasons were the peasants discontented in the fourteenth century?,11.36,7.6,8.04,5,0,1,4,-0.4215,compare,0.9200261235237122,
1951,Higher Grade,HISTORY,1,5,"Write notes on two of the following: The Conversion of Scotland to Christianity, Cnut, Thomas Becket, Magna Carta, The Black Prince, Bishop Kennedy.",12.33,9.9,12.68,16,0,0,16,0.0,reason,0.9887322187423706,The Conversion of Scotland {1} Thomas Becket {1} Magna Carta {1} The Black Prince {1} Bishop Kennedy {1}
1951,Higher Grade,HISTORY,1,6,In what ways was the national welfare of Scotland promoted in the reign of James IV?,12.33,6.0,8.9,8,1,0,7,0.4215,describe,0.9750163555145264,Scotland {1} James IV {1}
1951,Higher Grade,HISTORY,1,7,Show how the course of the Reformation in England was affected by the personalities of the monarchs.,9.12,9.9,11.51,7,0,1,6,-0.1531,reason,0.9662646055221558,England {1}
1951,Higher Grade,HISTORY,1,8,"“No bishop, no king.” Does this explain satisfactorily the policy of James VI and I in either England or Scotland?",9.66,4.8,6.0,10,1,0,9,0.3818,describe,0.41767558455467224,James VI {1} England {1} Scotland {1}
1951,Higher Grade,HISTORY,1,9,Compare the foreign policy of England in the reigns of Charles II and William III.,12.8,5.6,8.67,9,0,0,9,0.0,discuss,0.9972864389419556,England {1} Charles II {1} William III {1}
1951,Higher Grade,HISTORY,1,10,Do you consider that the Jacobites had more chance of success in (1715) or in (1745)?,9.36,6.0,8.9,6,2,0,4,0.41095,other,0.9492587447166443,Jacobites {1}
1951,Higher Grade,HISTORY,1,11,Why did Britain enter the Seven Years War and why was she successful?,7.93,4.8,8.28,6,1,1,4,-0.006750000000000034,explain,0.9945986270904541,Britain {1} the Seven Years War {1}
1951,Higher Grade,HISTORY,1,12,In what ways did the French Revolution of (1789) affect Britain during the remainder of the century?,10.98,7.6,9.15,8,0,0,8,0.0,describe,0.9933241009712219,the French Revolution {1} Britain {1}
1951,Higher Grade,HISTORY,1,13,To what extent can the unrest in Britain after (1815) be attributed to the effects of the Napoleonic Wars?,11.23,9.5,11.81,8,0,1,7,-0.5994,describe,0.8034221529960632,Britain {1}
1951,Higher Grade,HISTORY,1,14,Do you consider that the charge of unprincipled opportunism can justly be brought against Sir Robert Peel?,9.12,6.4,11.51,9,1,0,8,0.1027,other,0.9762014150619507,Robert Peel {1}
1951,Higher Grade,HISTORY,1,15,Explain the causes and results of the Indian Mutiny.,9.35,4.4,3.6,5,0,0,5,0.0,reason,0.9933813810348511,
1951,Higher Grade,HISTORY,1,16,Do you consider that the views of Disraeli or Gladstone on the Eastern Question were the sounder?,9.12,6.4,6.8,7,0,0,7,0.0,other,0.9337701201438904,Disraeli {1} the Eastern Question {1}
1951,Higher Grade,HISTORY,1,17,Trace and account for the main steps in the development of the trade union movement in the nineteenth century.,10.4,8.3,9.71,10,0,0,10,0.0,discuss,0.5087197422981262,Trace {1}
1951,Higher Grade,HISTORY,1,18,"Write notes on two of the following: John Wilkes, George Canning, the Durham Report, the Irish Land Acts, the Anglo-French Entente of (1904), Joseph Chamberlain.",12.46,10.7,11.6,18,0,0,18,0.0,reason,0.9849342107772827,John Wilkes {1} George Canning {1} the Durham Report {1} the Irish Land Acts {1} the Anglo-French Entente {1} Joseph Chamberlain {1}
