year,level,subject,paper,question,text,coleman_liau,flesch_kincaid,gunning_fog,total_tokens,positive_tokens,negative_tokens,neutral_tokens,compound_sentiment_score,intent,intent_certainty,named_entities
1960,HIGHER GRADE,ENGLISH,1,,Write a composition of about three pages in length on any one of the following subjects: ,7.39,7.2,8.9,8,0,0,8,0.0,reason,0.9657782316207886,"('three', 'NUMBER', 1)('one', 'NUMBER', 1)"
1960,HIGHER GRADE,ENGLISH,1,,“A man thinks as his newspaper directs him.” Discuss.,7.39,4.4,3.6,5,0,0,5,0.0,reason,0.2693515121936798,
1960,HIGHER GRADE,ENGLISH,1,,The trials and satisfactions of family life.,10.74,7.2,8.51,4,1,0,3,0.4404,argue,0.5314429998397827,
1960,HIGHER GRADE,ENGLISH,1,,“A man’s,-16.11,-3.1,0.8,1,0,0,1,0.0,compare,0.1941382884979248,
1960,HIGHER GRADE,ENGLISH,1,,r woman’s) most important asset is a sense of humour.” Discuss.,6.82,6.4,4.4,7,3,0,4,0.3467333333333333,describe,0.5745358467102051,
1960,HIGHER GRADE,ENGLISH,1,,"A description of a visit to one of the following: a great cathedral; a country church; an archaeological or historical site; a mansion house or castle open to the public; an airport; a court of law; the annual show of the Royal Highland and Agricultural Society of Scotland; the Scottish Industries Exhibition,",11.51,24.8,26.95,29,1,0,28,0.6249,argue,0.7267212867736816,"('one', 'NUMBER', 1)('annual', 'SET', 1)('Royal', 'LOCATION', 1)('Highland', 'CITY', 1)('Agricultural', 'ORGANIZATION', 1)('Society', 'ORGANIZATION', 1)('Scotland', 'COUNTRY', 1)('Scottish', 'NATIONALITY', 1)"
1960,HIGHER GRADE,ENGLISH,1,,"“It would be very much better if scientists, instead of sending rockets to the moon and shooting monkeys into space, concentrated on making life more bearable and noiseless on earth.” Do you agree? ",8.28,7.4,9.02,18,2,0,16,0.4008,other,0.9283584356307985,"('shooting', 'CAUSE_OF_DEATH', 1)"
1960,HIGHER GRADE,ENGLISH,1,,"If you were a film producer with almost unlimited money and resources at your disposal, which aspects of Scottish life, or which Scottish book or books, would you choose to film?",10.28,13.0,16.27,16,0,0,16,0.0,other,0.958265483379364,"('film', 'TITLE', 1)('producer', 'TITLE', 1)('Scottish', 'NATIONALITY', 2)"
1960,HIGHER GRADE,ENGLISH,1,,An explanatory and critical commentary on one of the following: jazz; modern art; Scottish Country Dancing; modern fashions; modern architecture.,17.52,15.8,16.0,15,0,1,14,-0.3182,argue,0.4299638569355011,"('one', 'NUMBER', 1)('Scottish', 'NATIONALITY', 1)"
1960,HIGHER GRADE,ENGLISH,1,,"Problems, with some suggested solutions, of road and rail traffic at the present time.",11.13,5.2,8.46,8,1,1,6,-0.04185,describe,0.6595768332481384,"('present', 'DATE', 1)"
