year,level,subject,paper,question,text,coleman_liau,flesch_kincaid,gunning_fog,total_tokens,positive_tokens,negative_tokens,neutral_tokens,compound_sentiment_score,intent,intent_certainty,named_entities
1928,Higher Grade,HISTORY,1,1,"Choose any two of the following topics and write a brief note about each of them: Roman roads in Britain, the political consequences of the invention of gunpowder, the change in international relationships brought about by the Reformation, the Liberty of the Subject, a contrast between the reasons for emigration to the colonies three hundred years ago and at the present time.",10.79,26.3,28.67,31,1,0,30,0.5267,reason,0.8188291788101196,"('two', 'NUMBER', 1)('Roman', 'MISC', 1)('Britain', 'COUNTRY', 1)('three', 'DATE', 1)('hundred', 'DATE', 1)('years', 'DATE', 1)('ago', 'DATE', 1)('present', 'DATE', 1)"
1928,Higher Grade,HISTORY,1,2,"Explain any one of the following terms: The Cabinet, an Insurance Company, Indirect Taxation, Education Authority.",10.35,14.3,18.9,11,1,0,10,0.0772,discuss,0.3673914670944214,"('one', 'NUMBER', 1)('Cabinet', 'ORGANIZATION', 1)('Insurance', 'ORGANIZATION', 1)('Company', 'ORGANIZATION', 1)('Education', 'ORGANIZATION', 1)('Authority', 'ORGANIZATION', 1)"
1928,Higher Grade,HISTORY,1,3,For what reasons may the history of Scotland be said to contain more romantic interest than the history of England?,9.37,8.7,8.0,10,2,0,8,0.43035,explain,0.8166987299919128,"('Scotland', 'COUNTRY', 1)('England', 'COUNTRY', 1)"
1928,Higher Grade,HISTORY,1,4,"Why was Winchester at one period the capital of England, and when and why did London come to supersede it?",8.58,8.7,10.0,8,0,0,8,0.0,explain,0.9884269833564758,"('Winchester', 'PERSON', 1)('one', 'NUMBER', 1)('England', 'COUNTRY', 1)('London', 'CITY', 1)"
1928,Higher Grade,HISTORY,1,5,“Success is often denied to the greatest national heroes.” Criticise this statement with reference to the career of either Simon de Montfort or Sir William Wallace.,12.78,8.4,11.35,17,3,2,12,0.17708,discuss,0.672168493270874,"('Simon de Montfort', 'PERSON', 1)('William Wallace', 'PERSON', 1)"
1928,Higher Grade,HISTORY,1,6,"The English Reformation has been described as beginning about [1533], in [1547], and in [1558-59]. Give reasons in support of each of these dates.",10.15,5.6,6.47,11,1,0,10,0.4019,discuss,0.8491777777671814,"('English', 'NATIONALITY', 1)('Reformation', 'MISC', 1)('1533', 'DATE', 1)('1547', 'DATE', 1)('1558', 'NUMBER', 1)('-', 'NUMBER', 1)('59', 'NUMBER', 1)"
1928,Higher Grade,HISTORY,1,7,How is the reign of Queen Elizabeth connected with events and adventures on the seas?,10.7,5.6,11.33,7,1,0,6,0.3182,describe,0.99595308303833,"('Queen', 'TITLE', 1)('Elizabeth', 'PERSON', 1)"
1928,Higher Grade,HISTORY,1,8,Write such an account of the character and policy of James VI and I as a Scottish Presbyterian might have given to an English Puritan in [1603].,9.65,11.5,15.24,13,0,0,13,0.0,reason,0.7828906774520874,"('James VI', 'PERSON', 1)('Scottish', 'IDEOLOGY', 1)('Presbyterian', 'IDEOLOGY', 1)('English', 'NATIONALITY', 1)('Puritan', 'RELIGION', 1)('1603', 'DATE', 1)"
1928,Higher Grade,HISTORY,1,9,"“He was greater as a soldier than as a statesman.” How far is this true of Cromwell, and the Duke of Wellington?",7.77,4.0,6.22,8,2,0,6,0.39135,describe,0.9717879891395568,"('soldier', 'TITLE', 1)('Cromwell', 'PERSON', 1)('Duke', 'TITLE', 1)('Wellington', 'CITY', 1)"
1928,Higher Grade,HISTORY,1,10,"Explain the importance in English history of any three of the following: the Black Prince, Warwick the King Maker, the Earl of Clarendon, Lord Bolingbroke, the Duke of Cumberland, John Wilkes.",10.27,14.2,17.56,19,1,0,18,0.3612,describe,0.4340826869010925,"('English', 'NATIONALITY', 1)('three', 'NUMBER', 1)('Prince', 'TITLE', 1)('Warwick', 'ORGANIZATION', 1)('King', 'TITLE', 1)('Earl', 'TITLE', 1)('Clarendon', 'LOCATION', 1)('Bolingbroke', 'PERSON', 1)('Duke', 'ORGANIZATION', 1)('of', 'ORGANIZATION', 1)('Cumberland', 'ORGANIZATION', 1)('John Wilkes', 'PERSON', 1)"
1928,Higher Grade,HISTORY,1,11,"Discuss one of the following topics: the part played by the Church of England and the Tory party in the Revolution of [1688-89], the causes of the American War of Independence, the causes of the outbreak of war with France in [1793], industrial and social discontent after Waterloo.",11.61,19.6,23.37,25,2,2,21,-0.114225,reason,0.9938865303993224,"('one', 'NUMBER', 1)('Church', 'RELIGION', 1)('of', 'RELIGION', 1)('England', 'RELIGION', 1)('Tory', 'MISC', 1)('1688', 'NUMBER', 1)('-', 'NUMBER', 1)('89', 'NUMBER', 1)('American', 'NATIONALITY', 1)('War', 'CAUSE_OF_DEATH', 1)('of', 'MISC', 1)('Independence', 'MISC', 1)('war', 'CAUSE_OF_DEATH', 1)('France', 'COUNTRY', 1)('1793', 'DATE', 1)('Waterloo', 'CITY', 1)"
1928,Higher Grade,HISTORY,1,12,In what respects may the reign of Queen Victoria be described as the greatest in our history?,9.12,6.4,9.15,8,2,0,6,0.5568,describe,0.6696826815605164,"('Queen', 'CITY', 1)('Victoria', 'CITY', 1)"
1928,Higher Grade,HISTORY,1,13,"Give a brief account of any two of the following: the legislation of Lycurgus, ostracism, the story of Thermopylae, the rise of Athens to greatness, the Retreat of the Ten Thousand, Epaminondas.",9.66,14.6,17.8,17,1,0,16,0.2023,reason,0.5093662738800049,"('two', 'NUMBER', 1)('Thermopylae', 'LOCATION', 1)('Athens', 'CITY', 1)('Retreat', 'MISC', 1)('of', 'MISC', 1)('the', 'MISC', 1)('Ten', 'NUMBER', 1)('Thousand', 'NUMBER', 1)('Epaminondas', 'PERSON', 1)"
1928,Higher Grade,HISTORY,1,14,Why is the history of so small and so divided a country as Greece of such interest and importance after the lapse of more than two thousand years?,8.41,10.7,12.63,11,2,0,9,0.41,explain,0.9954267144203186,"('Greece', 'COUNTRY', 1)('more', 'DURATION', 1)('than', 'DURATION', 1)('two', 'DURATION', 1)('thousand', 'DURATION', 1)('years', 'DURATION', 1)"
1928,Higher Grade,HISTORY,1,15,"Give a brief account of any two of the following: the legends of the founding of Rome, the Twelve Tables, the conquest of the Italian peninsula, the first Punic War, the merits and defects of pro-consular government, the achievements of the Gracchi, the career of Mark Antony.",11.68,20.4,21.35,25,1,2,22,-0.1726333333333333,reason,0.3260405659675598,"('two', 'NUMBER', 1)('Rome', 'CITY', 1)('Twelve', 'NUMBER', 1)('Italian', 'NATIONALITY', 1)('first', 'ORDINAL', 1)('Punic', 'MISC', 1)('War', 'CAUSE_OF_DEATH', 1)('Gracchi', 'PERSON', 1)('Mark Antony', 'PERSON', 1)"
1928,Higher Grade,HISTORY,1,16,"Either give some account of the political aims and opinions of Cicero, or account for the impression left upon subsequent generations by the personality of the Emperor Augustus.",10.66,14.2,19.77,16,1,0,15,0.2263,other,0.3733746707439422,"('Cicero', 'CITY', 1)('Emperor', 'TITLE', 1)('Augustus', 'PERSON', 1)"
1928,Higher Grade,HISTORY,1,17,"Estimate the importance of any two of the following in the history of their times: Julian the Apostate, Theodoric the Goth, Mohammed, the Emperor Henry IV, Pope Innocent III, Savonarola, Francis I of France, John Calvin, the Great Elector, Charles XII of Sweden, Maria Theresa, Mirabeau, Bismarck, Mazzini.",15.23,20.8,25.03,32,3,0,29,0.4420333333333333,describe,0.610231339931488,"('two', 'NUMBER', 1)('Julian', 'PERSON', 1)('Mohammed', 'PERSON', 1)('Emperor', 'TITLE', 1)('Henry IV', 'PERSON', 1)('Pope Innocent III', 'PERSON', 1)('Savonarola', 'PERSON', 1)('Francis I', 'PERSON', 1)('France', 'COUNTRY', 1)('John Calvin', 'PERSON', 1)('Charles XII', 'PERSON', 1)('Sweden', 'COUNTRY', 1)('Maria Theresa', 'PERSON', 1)('Mirabeau', 'LOCATION', 1)('Bismarck', 'PERSON', 1)('Mazzini', 'PERSON', 1)"
1928,Higher Grade,HISTORY,1,18,"Either describe the circumstances which led to the fall of the Eastern Empire in [1453], or trace the series of conflicts between France and the German States from [1756] to [1871].",9.76,10.7,13.69,16,0,1,15,-0.3182,discuss,0.9669883251190186,"('fall', 'DATE', 1)('1453', 'DATE', 1)('France', 'COUNTRY', 1)('German', 'NATIONALITY', 1)('1756', 'DATE', 1)('1871', 'DATE', 1)"
1928,Higher Grade,HISTORY,1,19,Explain and illustrate the growth and the decline of the power of Spain.,9.14,4.8,8.28,6,1,0,5,0.3818,reason,0.8033756017684937,"('Spain', 'COUNTRY', 1)"
1928,Higher Grade,HISTORY,1,20,"Write a note on any two of the following: the baptism of Clovis, the Normans in France, the revival of the Empire by Otto I, the career of Henry the Lion, French monarchy under Philip Augustus, the Council of Constance, the Diet of Worms, the siege of Vienna in [1683], the career of Montcalm, the battle of Austerlitz, the capture of Rome in [1870], the rise of Japan.",12.81,26.3,28.96,34,0,1,33,-0.3818,reason,0.8665793538093567,"('two', 'NUMBER', 1)('Normans', 'ORGANIZATION', 1)('France', 'COUNTRY', 1)('Otto I', 'PERSON', 1)('Henry the Lion', 'PERSON', 1)('French', 'NATIONALITY', 1)('Philip Augustus', 'PERSON', 1)('Council', 'ORGANIZATION', 1)('of', 'ORGANIZATION', 1)('Constance', 'ORGANIZATION', 1)('Vienna', 'CITY', 1)('1683', 'DATE', 1)('Montcalm', 'LOCATION', 1)('Rome', 'CITY', 1)('1870', 'DATE', 1)('Japan', 'COUNTRY', 1)"
1928,Higher Grade,HISTORY,1,21,"Discuss one of the following topics: the relations between Great Britain and the United States of America in [1810-1814] and in [1861-1865], the growth of British dominion in South Africa, the German Empire, [1871-1914].",12.75,14.2,14.78,20,3,0,17,0.4760666666666666,reason,0.9922260046005248,"('one', 'NUMBER', 1)('Great', 'COUNTRY', 1)('Britain', 'COUNTRY', 1)('United', 'COUNTRY', 1)('States', 'COUNTRY', 1)('of', 'COUNTRY', 1)('America', 'COUNTRY', 1)('1810', 'DURATION', 1)('-', 'DURATION', 3)('1814', 'DURATION', 1)('1861', 'DURATION', 1)('1865', 'DURATION', 1)('British', 'NATIONALITY', 1)('South', 'COUNTRY', 1)('Africa', 'COUNTRY', 1)('German', 'NATIONALITY', 1)('Empire', 'MISC', 1)('1871', 'DURATION', 1)('1914', 'DURATION', 1)"
