year,level,subject,paper,question,text,coleman_liau,flesch_kincaid,gunning_fog,total_tokens,positive_tokens,negative_tokens,neutral_tokens,compound_sentiment_score,intent,intent_certainty,named_entities
1936,HIGHER GRADE,ENGLISH,1,,"Write a Composition, to fill about a page and a half of your book on one of the following subjects: ",6.21,7.6,10.0,9,0,0,9,0.0,reason,0.7192646861076355,"('one', 'NUMBER', 1)"
1936,HIGHER GRADE,ENGLISH,1,,The Parables of the New Testament.,6.25,4.5,9.07,3,0,0,3,0.0,reason,0.4594088494777679,"('Parables', 'MISC', 1)('of', 'MISC', 1)('the', 'MISC', 1)('New', 'MISC', 1)('Testament', 'MISC', 1)"
1936,HIGHER GRADE,ENGLISH,1,,The story of the Lady of Shalott or of the Pied Piper of Hamelin.,3.24,1.7,5.6,6,0,0,6,0.0,argue,0.6907684803009033,"('Pied', 'ORGANIZATION', 1)('Piper', 'ORGANIZATION', 1)('Hamelin', 'PERSON', 1)"
1936,HIGHER GRADE,ENGLISH,1,,Cavaliers and Roundheads.,16.95,5.6,1.2,2,0,0,2,0.0,reason,0.3094781339168548,"('Cavaliers', 'ORGANIZATION', 1)"
1936,HIGHER GRADE,ENGLISH,1,,Sunday in the country.,2.9,1.3,1.6,2,0,0,2,0.0,argue,0.6120890378952026,"('Sunday', 'DATE', 1)"
1936,HIGHER GRADE,ENGLISH,1,,Lost in the jungle.,-1.46,-2.3,1.6,2,0,1,1,-0.3182,describe,0.3462699949741363,
1936,HIGHER GRADE,ENGLISH,1,,"A day in the life of any one of the following: a deep-sea fisherman, a farm-servant, a tramway-conductor, a typist, a nurse.",7.49,10.7,8.8,10,0,0,10,0.0,describe,0.4804788827896118,"('A', 'DURATION', 1)('day', 'DURATION', 1)('one', 'NUMBER', 1)('fisherman', 'TITLE', 1)('typist', 'TITLE', 1)('nurse', 'TITLE', 1)"
1936,HIGHER GRADE,ENGLISH,1,,Read the following passage carefully and then answer the questions on it: ,8.18,6.8,4.8,6,1,0,5,0.128,reason,0.6688374876976013,
1936,HIGHER GRADE,ENGLISH,1,,Give in your own words a brief description of the Lombard Plain under these headings:,9.21,5.6,8.67,7,0,0,7,0.0,discuss,0.5998656153678894,
1936,HIGHER GRADE,ENGLISH,1,,its boundaries;,7.1,8.8,20.8,1,0,0,1,0.0,describe,0.3934130370616913,
1936,HIGHER GRADE,ENGLISH,1,,i) the interior;,-2.38,5.6,14.53,1,0,0,1,0.0,describe,0.532050609588623,
1936,HIGHER GRADE,ENGLISH,1,,ii) its historical importance.,13.05,13.1,21.6,3,1,0,2,0.3612,describe,0.4807149767875671,
1936,HIGHER GRADE,ENGLISH,1,,"Explain the following phrases as used in the passage: the loud play of armies, an awful simplicity, seemingly impassable, their summit sharply defined against it.",13.87,10.7,13.2,15,1,1,13,-0.0593999999999999,discuss,0.4361953437328338,
1936,HIGHER GRADE,ENGLISH,1,,Give the meaning of arena and indicate the aptness of its use in this passage.,6.49,5.6,8.67,7,0,0,7,0.0,describe,0.3238848149776459,
1936,HIGHER GRADE,ENGLISH,1,,"Write down a word of the opposite meaning to each of the following—solemn, level, continuous, fertility, wealth.",13.11,9.9,13.86,9,1,0,8,0.4939,reason,0.96951562166214,
1936,HIGHER GRADE,ENGLISH,1,,"Form an adjective from decide, a noun from fix, a verb from beauty. Substitute one word for the phrase like none other.",6.3,4.0,8.04,13,2,0,11,0.47355,reason,0.6530593633651733,"('one', 'NUMBER', 1)"
1936,HIGHER GRADE,ENGLISH,1,,Put the following dialogue into reported speech. ,8.5,9.6,8.51,5,0,0,5,0.0,describe,0.574876070022583,
1936,HIGHER GRADE,ENGLISH,1,,"Make a general analysis of the last sentence—""I am come here tonight.""",8.4,6.8,8.13,7,0,0,7,0.0,describe,0.6747409701347351,"('general', 'TITLE', 1)('tonight', 'DATE', 1)"
1936,HIGHER GRADE,ENGLISH,1,,"Explain briefly the meaning of the following idioms: to let sleeping dogs lie, to take the bull by the horns, to put the cart before the horse, to be the black sheep of the family, to get the lion’s share, to let the cat out of the bag. ",8.32,16.1,19.2,24,1,0,23,0.296,reason,0.3856704235076904,
1936,HIGHER GRADE,ENGLISH,1,,"What is the meaning of the following abbreviations: O.H.M.S., V.C., M.P., A.D., MS., U.S.S.R., Esq., a.m., e.g.?",4.93,7.6,9.15,11,0,0,11,0.0,discuss,0.7686678767204285,"('V.C.', 'LOCATION', 1)('U.S.S.R.', 'LOCATION', 1)('Esq.', 'LOCATION', 1)"
