year,level,subject,paper,question,text,coleman_liau,flesch_kincaid,gunning_fog,total_tokens,positive_tokens,negative_tokens,neutral_tokens,compound_sentiment_score,intent,intent_certainty,named_entities
1938,LOWER GRADE,GEOGRAPHY,1,,Give an account of the work of the sea as an agent of erosion and deposition.,7.39,4.8,8.9,7,0,0,7,0.0,reason,0.9465571641921996,
1938,LOWER GRADE,GEOGRAPHY,1,,Explain why winter isotherms in the British Isles have a north-south direction and summer isotherms east-west. Explain bends in summer isotherms.,7.16,7.4,4.2,14,0,0,14,0.0,describe,0.3275235593318939,"('winter', 'DATE', 1)('British', 'NATIONALITY', 1)('Isles', 'LOCATION', 1)('summer', 'DATE', 2)"
1938,LOWER GRADE,GEOGRAPHY,1,,Describe vegetation changes on a mountain ascent in a mild/hot country.,9.92,8.8,8.04,7,0,0,7,0.0,reason,0.5124821662902832,
1938,LOWER GRADE,GEOGRAPHY,1,,"Contrast Elizabethan and modern diets, explaining changes.",17.52,10.7,14.23,6,0,0,6,0.0,discuss,0.9880372285842896,
1938,LOWER GRADE,GEOGRAPHY,1,,Describe discovery/exploration stages of Australia or southern Africa.,13.9,12.3,13.2,6,0,0,6,0.0,reason,0.6872910261154175,"('Australia', 'COUNTRY', 1)('Africa', 'LOCATION', 1)"
1938,LOWER GRADE,GEOGRAPHY,1,,Explain why large ports are inland while packet stations are coastal. Illustrate with British/European examples.,13.48,5.0,5.67,10,0,0,10,0.0,discuss,0.8697629570960999,"('British', 'NATIONALITY', 1)('European', 'NATIONALITY', 1)"
1938,LOWER GRADE,GEOGRAPHY,1,,"Describe land use near London, emphasizing climate, soils, and market proximity.",11.36,9.9,11.67,10,0,0,10,0.0,discuss,0.4582512378692627,"('London', 'CITY', 1)"
1938,LOWER GRADE,GEOGRAPHY,1,,Assess if the European Plain from Holland to Urals is one natural region.,11.57,7.2,8.28,8,1,0,7,0.3612,other,0.9587352275848388,"('European', 'NATIONALITY', 1)('Holland', 'CITY', 1)('Urals', 'MISC', 1)('one', 'NUMBER', 1)"
1938,LOWER GRADE,GEOGRAPHY,1,,"Explain population density in Canada, Australia, or South Africa with a sketch-map.",12.13,6.8,8.13,8,0,0,8,0.0,discuss,0.4767676591873169,"('Canada', 'COUNTRY', 1)('Australia', 'COUNTRY', 1)('South', 'COUNTRY', 1)('Africa', 'COUNTRY', 1)"
1938,LOWER GRADE,GEOGRAPHY,1,,"Explain why British, Japanese, Dutch, or French ships dominate Indian Ocean trade.",10.81,9.2,11.47,10,0,1,9,-0.128,reason,0.9740725755691528,"('British', 'NATIONALITY', 1)('Japanese', 'NATIONALITY', 1)('Dutch', 'NATIONALITY', 1)('French', 'NATIONALITY', 1)('Indian', 'NATIONALITY', 1)('Ocean', 'LOCATION', 1)"
