year,level,subject,paper,question,text,coleman_liau,flesch_kincaid,gunning_fog,total_tokens,positive_tokens,negative_tokens,neutral_tokens,compound_sentiment_score,intent,intent_certainty,named_entities
1923,HIGHER GRADE,GEOGRAPHY,1,,"The accompanying map shows parts of Lochs Long and Lomond and the northern extremity of the Gare Loch: Name one example of each of the following: a through valley, a rocky peak, a hanging valley. State clearly how you recognise each of these land forms on the map, and write notes on the probable mode of origin of through valleys. Describe the course of the railway from Garelochhead to the northern limit of the sheet, pointing out the chief advantages of the route selected. Suggest reasons for the fact that road and railway sometimes run side by side and sometimes diverge. Write a description of the Douglas Water, noting the position of the water-partings of the head-stream and the lateral tributaries. Show what conclusions as to the characters of the lateral valleys you can draw from the information given on the map. Write notes on the position of Arrochar and Garelochhead.",8.58,9.4,11.82,79,2,0,77,0.3259499999999999,discuss,0.6030625700950623,"('Lomond', 'PERSON', 1)('one', 'NUMBER', 1)('Garelochhead', 'CITY', 2)('Douglas', 'MISC', 1)('Water', 'MISC', 1)('Arrochar', 'LOCATION', 1)"
1923,HIGHER GRADE,GEOGRAPHY,1,,"What is meant by the scale of a map? A certain sketch-map has no scale attached, but you know that a railway station shown is precisely 1,320 yards from a village, and the distance between the two on the map is 1 inch. What is the scale of the map? Would a map on a scale of 1/20,000 be on a larger or a smaller scale than this map? Give reasons.",7.63,4.3,7.12,32,1,0,31,0.2732,explain,0.6609541773796082,"('1,320', 'NUMBER', 1)('two', 'NUMBER', 1)('1', 'NUMBER', 1)('1/20,000', 'NUMBER', 1)"
1923,HIGHER GRADE,GEOGRAPHY,1,,"Give a careful comparative account either of the Atlantic (Oceanic) and the Mediterranean types of climate as represented in Europe, or of the continental type as represented in Siberia and the monsoon type as represented in China. Show, in the case selected, the connection between the differences in climate and the differences in natural vegetation and cultivated crops.",10.25,15.8,18.5,31,2,0,29,0.25715,discuss,0.902529001235962,"('Atlantic', 'LOCATION', 1)('Mediterranean', 'LOCATION', 1)('Europe', 'LOCATION', 1)('Siberia', 'LOCATION', 1)('China', 'COUNTRY', 1)"
1923,HIGHER GRADE,GEOGRAPHY,1,,Name three important British ports on the North Sea ,7.59,3.3,3.6,7,1,0,6,0.2023,discuss,0.4961994588375091,"('three', 'NUMBER', 1)('British', 'NATIONALITY', 1)('North', 'LOCATION', 1)('Sea', 'LOCATION', 1)"
1923,HIGHER GRADE,GEOGRAPHY,1,,"xcluding London) and three important Continental ports also on the North Sea. State precisely the position of one British and one Continental example, and give a reasoned account of the trade of each.",11.25,8.5,9.02,21,1,0,20,0.2023,describe,0.5478933453559875,"('London', 'CITY', 1)('three', 'NUMBER', 1)('Continental', 'ORGANIZATION', 2)('North', 'LOCATION', 1)('Sea', 'LOCATION', 1)('one', 'NUMBER', 2)('British', 'NATIONALITY', 1)"
1923,HIGHER GRADE,GEOGRAPHY,1,,Discuss as fully as you can the causes which determine density of population in Scotland. Name some areas with a very sparse population and indicate reasons for this.,9.97,7.6,9.89,13,0,0,13,0.0,describe,0.5942808985710144,"('Scotland', 'COUNTRY', 1)"
1923,HIGHER GRADE,GEOGRAPHY,1,,"What is a fiord coast? Describe carefully one example of such a coast, indicating the favourable sites for villages or towns and discussing the occupations of the inhabitants. Illustrate by a sketch-map.",10.58,7.5,11.78,17,1,0,16,0.128,discuss,0.9008336663246156,"('one', 'NUMBER', 1)"
1923,HIGHER GRADE,GEOGRAPHY,1,,Draw a sketch-map of the Nile or of the Mississippi or Ganges. Show the chief tributaries and three important towns; and indicate by suitable symbols the chief products in the various parts of the river’s course. Add a note explaining the symbols you use.,9.39,5.5,9.52,25,1,0,24,0.2023,reason,0.5905488729476929,"('Nile', 'MISC', 1)('Mississippi', 'STATE_OR_PROVINCE', 1)('Ganges', 'LOCATION', 1)('three', 'NUMBER', 1)('river', 'TITLE', 1)"
1923,HIGHER GRADE,GEOGRAPHY,1,,"Give a careful account of one transcontinental railway, explaining clearly its value to the country—or countries—through which it runs.",8.73,10.7,11.81,12,3,0,9,0.2983333333333333,reason,0.6940960884094238,"('one', 'NUMBER', 1)"
1923,HIGHER GRADE,GEOGRAPHY,1,,"Select one of the following: Czecho-Slovakia, Yugoslavia, New Poland, Greater Rumania. In the case selected state generally the territories included, indicate the racial composition of the population, and describe briefly the natural resources. Name the capital.",11.69,10.3,12.58,25,2,0,23,0.3612,discuss,0.4232904314994812,"('one', 'NUMBER', 1)('Yugoslavia', 'COUNTRY', 1)('New', 'LOCATION', 1)('Poland', 'COUNTRY', 1)('Rumania', 'LOCATION', 1)"
1923,HIGHER GRADE,GEOGRAPHY,1,,"Give an account, illustrated by a sketch-map, either of the island of Ceylon or of Tasmania. Refer especially to the physical features, the climate and the products.",10.15,6.2,9.84,14,0,0,14,0.0,discuss,0.5296580791473389,"('Ceylon', 'ORGANIZATION', 1)('Tasmania', 'LOCATION', 1)"
1923,HIGHER GRADE,GEOGRAPHY,1,,"Write a short historical essay on the character and routes of the trade between Europe and the Far East, arranging your material under three heads: the period down to the end of the fifteenth century, till the opening of the Suez Canal, to the present day.",10.38,17.7,21.88,24,0,0,24,0.0,reason,0.9404832124710084,"('Europe', 'LOCATION', 1)('Far', 'LOCATION', 1)('East', 'LOCATION', 1)('three', 'NUMBER', 1)('the', 'DATE', 3)('end', 'DATE', 1)('of', 'DATE', 1)('fifteenth', 'DATE', 1)('century', 'DATE', 1)('Suez', 'CITY', 1)('Canal', 'LOCATION', 1)('present', 'DATE', 1)('day', 'DATE', 1)"
