year,level,subject,paper,question,text,coleman_liau,flesch_kincaid,gunning_fog,total_tokens,positive_tokens,negative_tokens,neutral_tokens,compound_sentiment_score,intent,intent_certainty,named_entities
1929,HIGHER GRADE,ENGLISH,2,,"What three classes of people does the author here blame for neglecting their health? What argument would he address to each? Which class does he think most likely, and which least likely, to listen to him?",5.55,3.3,7.02,16,0,3,13,-0.3676999999999999,compare,0.980797290802002,"('three', 'NUMBER', 1)('author', 'TITLE', 1)"
1929,HIGHER GRADE,ENGLISH,2,,Explain carefully the metaphor in the last sentence.,7.98,5.2,3.2,5,2,0,3,0.1026,reason,0.9592202305793762,
1929,HIGHER GRADE,ENGLISH,2,,"Give a general grammatical analysis of the second sentence, from “To the noisy rout” to “loses health.”",8.19,8.7,11.51,10,1,2,7,-0.1396333333333333,reason,0.3518052101135254,"('general', 'TITLE', 1)('second', 'ORDINAL', 1)"
1929,HIGHER GRADE,ENGLISH,2,,"Give simpler equivalents for “votaries,” “bacchanalian,” “alleviate,” “protracted,” “resuscitate”; and give the derivation of these words if you can.",12.06,14.2,22.34,11,0,0,11,0.0,discuss,0.6127491593360901,
1929,HIGHER GRADE,ENGLISH,2,,Point out any characteristics of style which would enable you to determine the century in which the above passage was written.,9.19,10.3,12.21,9,0,0,9,0.0,describe,0.3996549844741821,"('the', 'DATE', 1)('century', 'DATE', 1)"
1929,HIGHER GRADE,ENGLISH,2,,"Give the thought of this Sonnet in your own words, as briefly and simply as you can.",8.19,4.0,6.8,6,0,0,6,0.0,describe,0.7184955477714539,
1929,HIGHER GRADE,ENGLISH,2,,The thought is developed in a metaphor and two similes. Point out and explain the metaphor. What have the similes in common?,6.87,1.4,2.92,10,0,0,10,0.0,compare,0.9305381774902344,"('two', 'NUMBER', 1)"
1929,HIGHER GRADE,ENGLISH,2,,"Name the part of the Sonnet occupied by the metaphor, and the part occupied by the similes.",8.19,7.6,9.15,8,0,0,8,0.0,discuss,0.8273298144340515,
1929,HIGHER GRADE,ENGLISH,2,,"Give the prose equivalent of “fealty,” “demesne,” “serene,” “ken,” “surmise.”",15.19,4.8,8.0,8,1,0,7,0.4588,discuss,0.4980773627758026,
1929,HIGHER GRADE,ENGLISH,2,,Write a sentence about each of the proper names in the Sonnet ,6.86,4.4,4.8,5,1,0,4,0.0772,reason,0.9662764072418212,
1929,HIGHER GRADE,ENGLISH,2,,xcept “Pacific”).,4.2,2.9,0.8,2,0,0,2,0.0,describe,0.3756195902824402,
1929,HIGHER GRADE,ENGLISH,2,,"By altering, not the words themselves, but only their order, re-write the following passage so as to form a series of rhyming octo-syllabic couplets: “He passed by many a mountain stream cast from the tall cliffs in tumult, dashing their dun waters to foam, and sparkling in the summer sun. The wild curlew flew round his grey head in many a fearless circle.”",10.46,12.0,13.87,35,3,0,32,0.2626666666666666,discuss,0.3187040090560913,"('the', 'DATE', 1)('summer', 'DATE', 1)('sun', 'DATE', 1)"
1929,HIGHER GRADE,ENGLISH,2,,"What do the following figurative expressions mean, and from what sciences or arts are they derived? ",9.36,9.5,11.4,7,0,0,7,0.0,compare,0.7928259968757629,
1929,HIGHER GRADE,ENGLISH,2,,“Newton was now at the zenith of his powers.”,2.87,0.9,3.6,3,0,0,3,0.0,describe,0.4544315338134765,"('Newton', 'PERSON', 1)('now', 'DATE', 1)"
1929,HIGHER GRADE,ENGLISH,2,,"“At this news our hopes, which had been steadily rising, sank to zero.”",5.9,2.5,5.2,6,1,0,5,0.4404,describe,0.6958874464035034,"('zero', 'NUMBER', 1)"
1929,HIGHER GRADE,ENGLISH,2,,“Trial by jury is the keystone of British liberties.”,8.03,4.4,3.6,5,1,0,4,0.5267,other,0.4182906746864319,"('British', 'NATIONALITY', 1)"
