year,level,subject,paper,question,text,coleman_liau,flesch_kincaid,gunning_fog,total_tokens,positive_tokens,negative_tokens,neutral_tokens,compound_sentiment_score,intent,intent_certainty,named_entities
1952,Lower Grade,HISTORY,1,1,How do you account for the power of the barons in the reign of Stephen? What steps were taken by Henry II to increase the royal power at their expense?,8.59,4.4,6.0,13,1,0,12,0.3182,describe,0.8864110112190247,Stephen {1} Henry II {1}
1952,Lower Grade,HISTORY,1,2,"Write notes on two of the following: Roman roads in Britain, the main steps in the unification of Scotland, life in a medieval monastery, the Crusades, John Balliol, Henry V.",13.02,13.8,16.0,19,0,0,19,0.0,reason,0.9858524799346924,Britain {1} Scotland {1} John Balliol {1} Henry V. {1}
1952,Lower Grade,HISTORY,1,3,Why is the reign of James IV of importance in the history of Scotland?,9.97,5.2,8.46,6,1,0,5,0.3612,explain,0.9953882694244385,James IV {1} Scotland {1}
1952,Lower Grade,HISTORY,1,4,Describe the main voyages of discovery undertaken in the fifteenth century and the first half of the sixteenth century.,10.4,9.5,11.81,11,0,0,11,0.0,reason,0.6852566599845886,
1952,Lower Grade,HISTORY,1,5,Describe Elizabeth’s religious settlement and explain her treatment of Catholics and Puritans.,10.81,12.7,14.8,8,0,0,8,0.0,reason,0.9726947546005249,Describe Elizabeth’s {1}
1952,Lower Grade,HISTORY,1,6,Give an account of the disagreements between Charles I and Parliament in the years (1625-1629).,10.7,5.6,11.33,7,0,1,6,-0.3612,reason,0.9422298073768616,Charles I and {1} Parliament {1}
1952,Lower Grade,HISTORY,1,7,Describe the part played by the Scots in British affairs from the signing of the National Covenant (1638) to the execution of Charles I (1649).,11.82,10.7,14.8,13,1,0,12,0.34,discuss,0.721278727054596,Scots {1} the National Covenant {1} Charles {1}
1952,Lower Grade,HISTORY,1,8,What features in English government and religion were restored in (1660) and the following years till the fall of Clarendon?,9.37,11.1,12.0,11,1,0,10,0.34,compare,0.4684377610683441,Clarendon {1}
1952,Lower Grade,HISTORY,1,9,"Give an account of the foreign policy of William III, explaining his objects.",11.57,7.2,11.35,8,0,0,8,0.0,reason,0.9703437089920044,William III {1}
1952,Lower Grade,HISTORY,1,10,In what circumstances did European trading companies become powerful in India in the first half of the eighteenth century? Outline the main events in the struggle between the British and the French in India up to the Treaty of Paris (1763).,10.05,7.7,10.15,21,1,1,19,0.05165,discuss,0.5518288016319275,India {2} Paris {1}
1952,Lower Grade,HISTORY,1,11,Give an account of the agrarian revolution either in England or in Scotland.,9.14,7.2,8.28,7,0,0,7,0.0,reason,0.9003099203109741,England {1} Scotland {1}
1952,Lower Grade,HISTORY,1,12,How did the younger Pitt deal with the problems that faced him as prime minister before the outbreak of the French war? Do you consider that what he achieved at that time constitutes his chief claim to fame?,9.57,6.0,9.71,17,1,2,14,-0.18696666666666664,describe,0.9258262515068054,
1952,Lower Grade,HISTORY,1,13,“A period of reform.” Is this a fair description of the period (1833-1841) in domestic affairs?,10.94,5.2,8.2,8,1,0,7,0.3182,other,0.9026690125465393,
1952,Lower Grade,HISTORY,1,14,What were the causes of dispute between Britain and Russia that led to the Crimean War? How far did Britain gain her ends by the Peace of Paris?,8.28,4.0,5.6,13,2,2,9,0.01692499999999998,describe,0.6227288842201233,Britain {2} Russia {1} the Crimean War {1} Paris {1}
1952,Lower Grade,HISTORY,1,15,Describe the main reforms ,11.73,3.7,1.6,3,0,0,3,0.0,discuss,0.4116249978542328,
1952,Lower Grade,HISTORY,1,15e,xcluding measures relating to Ireland) carried out during the ministries of Gladstone.,17.1,10.3,11.47,7,0,0,7,0.0,describe,0.8271784782409668,
1952,Lower Grade,HISTORY,1,16,What were the developments in international affairs that led Britain to abandon her policy of “splendid isolation” at the beginning of the present century?,10.75,13.8,14.6,12,1,2,9,-0.08546666666666668,compare,0.43910154700279236,Britain {1}
1952,Lower Grade,HISTORY,1,17,"Write notes on two of the following: Walpole’s Excise Bill, the American Declaration of Independence, the Peninsular War, the Durham Report, the Great Exhibition of (1851), Cecil Rhodes, the Parliament Act of (1911), Woodrow Wilson.",12.14,16.9,19.71,24,1,1,22,0.012749999999999984,reason,0.9873449206352234,the Peninsular War {1} the Durham Report {1} the Great Exhibition {1} Cecil Rhodes {1} Woodrow Wilson {1}
1952,Lower Grade,HISTORY,1,18. ,Describe and account for the part played by the United States of America in world affairs since (1945). or ,7.07,6.0,7.6,11,2,0,9,0.38075000000000003,discuss,0.45829856395721436,the United States of America {1}
1952,Lower Grade,HISTORY,1,18. b,Outline the principal domestic measures passed by the British parliament since the conclusion of hostilities in (1945). or,15.31,12.7,18.31,11,0,1,10,-0.5423,discuss,0.5230439305305481,the United States of America {1}
1952,Lower Grade,HISTORY,1,18. c,What evidence is there of a revival of national sentiment in Scotland during the present century?,11.77,9.5,13.9,7,0,0,7,0.0,compare,0.8011795878410339,the United States of America {1}
