year,level,subject,paper,question,text,coleman_liau,flesch_kincaid,gunning_fog,total_tokens,positive_tokens,negative_tokens,neutral_tokens,compound_sentiment_score,intent,intent_certainty,named_entities
1926,HIGHER GRADE,ENGLISH,1,,"Here are two stanzas of rhymed verse printed as prose without stops or capitals. Re-write them as verse, inserting capitals and stops but not changing the order of the words.",10.17,6.8,8.67,17,0,2,15,-0.296,discuss,0.9262307286262512,"('two', 'NUMBER', 1)"
1926,HIGHER GRADE,ENGLISH,1,,"Write a short account or description, to fill about one page of your book, of any one of the following: How to make a Fahrenheit Thermometer; Flodden Field; A Heroine of Shakespeare or of Scott; Autumn in Town and Country.",8.38,15.4,18.0,21,1,0,20,0.5719,reason,0.7241342663764954,"('one', 'NUMBER', 2)('Flodden', 'LOCATION', 1)('Field', 'LOCATION', 1)('Autumn', 'DATE', 1)"
1926,HIGHER GRADE,ENGLISH,1,,"Read the following passage carefully, and then answer the questions that follow it.",7.93,7.2,5.2,7,1,0,6,0.128,reason,0.8249427676200867,
1926,HIGHER GRADE,ENGLISH,1,,Bring out clearly the main points of contrast between the two paragraphs quoted.,11.57,3.6,5.2,8,1,0,7,0.4019,describe,0.3407488763332367,"('two', 'NUMBER', 1)"
1926,HIGHER GRADE,ENGLISH,1,,"Imagine that you are one of the rich farmers overtaken by the coach. Express, quite simply and directly, the thought which probably passes through your mind.",9.14,3.6,5.2,14,1,0,13,0.5574,describe,0.7378407120704651,"('one', 'NUMBER', 1)('coach', 'TITLE', 1)"
1926,HIGHER GRADE,ENGLISH,1,,"Explain the meaning of the following words and phrases as used in the context: parsonage, transparent, unpatched corduroys, accommodation, the less solid part of the nation.",11.61,14.6,15.02,16,1,0,15,0.1531,reason,0.9681504964828492,
1926,HIGHER GRADE,ENGLISH,1,,"Point out a simile in the above passage, and show how appropriate it is. Point out two instances of alliteration, and one word which appeals to the sense of hearing.",7.54,6.8,8.67,14,0,0,14,0.0,reason,0.4276916086673736,"('two', 'NUMBER', 1)('one', 'NUMBER', 1)"
1926,HIGHER GRADE,ENGLISH,1,,"Distinguish root and affix in—hamlet, passenger, intercourse, cottage—and show the force of the affix in each case. Give a shorter form of “balsam.”",9.01,7.8,8.08,15,0,0,15,0.0,discuss,0.9325019121170044,
1926,HIGHER GRADE,ENGLISH,1,,"Distinguish the following pairs of terms as accurately as you can, and mention one example of each: transitive verbs and intransitive verbs; verse and stanza; simile and metaphor; rhyme and metre; fable and parable.",12.75,14.2,18.31,20,0,0,20,0.0,discuss,0.9475989937782288,"('one', 'NUMBER', 1)"
1926,HIGHER GRADE,ENGLISH,1,,"Explain the following words as used in Geography or in History: latitude, estuary, gradient, Jacobites, Covenanters.",10.35,13.1,16.4,11,0,0,11,0.0,discuss,0.568638265132904,"('Jacobites', 'MISC', 1)"
1926,HIGHER GRADE,ENGLISH,1,,"Point out the subordinate clauses in the following sentences, and say what kind of clause each is.",8.19,7.6,9.15,8,2,0,6,0.30195,reason,0.400446355342865,
1926,HIGHER GRADE,ENGLISH,1,,Replace each of these subordinate clauses by a phrase which conveys the same meaning.,11.1,6.4,8.46,6,0,0,6,0.0,reason,0.7103586196899414,
