year,level,subject,paper,question,text,coleman_liau,flesch_kincaid,gunning_fog,total_tokens,positive_tokens,negative_tokens,neutral_tokens,compound_sentiment_score,intent,intent_certainty,named_entities
1921,HIGHER GRADE,ENGLISH,1,,"Write a composition, of about two pages, on any one of the following subjects: ",7.71,6.4,8.46,7,0,0,7,0.0,reason,0.965869128704071,"('two', 'NUMBER', 1)('one', 'NUMBER', 1)"
1921,HIGHER GRADE,ENGLISH,1,,"Robert the Bruce; John Knox; Robert Burns. Describe the character of any one of these great men, showing what he did for Scotland and why his memory is cherished by Scotsmen.",8.41,4.6,7.49,16,2,0,14,0.56775,argue,0.5936467051506042,"('Robert the Bruce', 'PERSON', 1)('John Knox', 'PERSON', 1)('Robert Burns', 'PERSON', 1)('one', 'NUMBER', 1)('Scotland', 'COUNTRY', 1)"
1921,HIGHER GRADE,ENGLISH,1,,"Discuss the reasons for learning any one of these languages: Latin, Greek, French, German, Spanish. Consider the linguistic training it affords, the literature it opens up, its practical value for life, etc.",12.53,8.4,10.15,20,1,0,19,0.34,reason,0.991055965423584,"('one', 'NUMBER', 1)('Greek', 'NATIONALITY', 1)('French', 'NATIONALITY', 1)('German', 'NATIONALITY', 1)('Spanish', 'NATIONALITY', 1)"
1921,HIGHER GRADE,ENGLISH,1,,"From your own observation, or from what you have read, describe any one of the following: an auction; a boat-race; a military funeral; a hunt; private theatricals; a trial by jury; a tournament.",9.88,15.0,19.26,15,0,1,14,-0.3612,discuss,0.6169583201408386,"('one', 'NUMBER', 1)"
1921,HIGHER GRADE,ENGLISH,1,,The following passage describes how the Roman Emperor Julian transported his fleet from the Euphrates to the Tigris. ,12.42,11.5,13.87,10,0,0,10,0.0,discuss,0.6858890652656555,"('Roman', 'MISC', 1)('Emperor', 'TITLE', 1)('Julian', 'PERSON', 1)('Euphrates', 'LOCATION', 1)('Tigris', 'LOCATION', 1)"
1921,HIGHER GRADE,ENGLISH,1,,"Make a sketch-map showing the Euphrates, Tigris, Ctesiphon, Coche, Julian’s camp, the old line of the canal (Nahar-Malcha), and the new canal dug by Julian.",10.86,10.7,14.8,17,0,0,17,0.0,reason,0.6775558590888977,"('Euphrates', 'LOCATION', 1)('Tigris', 'LOCATION', 1)('Ctesiphon', 'PERSON', 1)('Coche', 'ORGANIZATION', 1)('Julian', 'PERSON', 2)"
1921,HIGHER GRADE,ENGLISH,1,,Explain briefly the two dangers Julian foresaw if his fleet should follow the old canal.,10.37,5.6,8.67,10,0,1,9,-0.5267,reason,0.3548909723758697,"('two', 'NUMBER', 1)('Julian', 'PERSON', 1)"
1921,HIGHER GRADE,ENGLISH,1,,Give the precise meaning of the sentence printed in italics.,10.24,7.2,8.0,6,1,0,5,0.0772,discuss,0.7387827038764954,
1921,HIGHER GRADE,ENGLISH,1,,"Give the precise meaning of the following words as used by Gibbon: adjacent, impracticable, sallies, derivation, copious, intermediate, vestiges, obliterated, indefatigable, derided. ",14.78,19.0,21.53,17,0,2,15,-0.3395,discuss,0.8184232115745544,"('Gibbon', 'PERSON', 1)"
1921,HIGHER GRADE,ENGLISH,1,,Make sentences using: allusion/illusion; casual/causal; eminent/imminent; notable/notorious; precedent/president.,49.26,34.7,43.2,8,1,0,7,0.0772,reason,0.6704680323600769,"('president', 'TITLE', 1)"
