year,level,subject,paper,question,text,coleman_liau,flesch_kincaid,gunning_fog,total_tokens,positive_tokens,negative_tokens,neutral_tokens,compound_sentiment_score,intent,intent_certainty,named_entities
2024,Higher,HISTORY,1,1,"Evaluate the usefulness of Source A as evidence of the problems caused by the death of Margaret, Maid of Norway.",10.94,8.7,12.0,10,1,2,7,-0.2351,reason,0.9186767935752869,Margaret {1} Maid {1} Norway {1}
2024,Higher,HISTORY,1,2,How much do Sources B and C reveal about differing interpretations of the subjugation of Scotland in 1296?,12.42,10.3,13.87,10,0,0,10,0.0,describe,0.9656234979629517,Scotland {1}
2024,Higher,HISTORY,1,3,Explain the reasons why William Wallace and Scottish resistance were important between (1297−1305).,12.78,10.7,11.35,8,1,0,7,0.2023,discuss,0.2908167839050293,William Wallace {1}
2024,Higher,HISTORY,1,4,"How fully does Source D explain the reasons for the rise and triumph of Robert Bruce, to 1328?",10.67,5.6,7.2,9,1,0,8,0.4767,describe,0.9948951601982117,Robert Bruce {1}
2024,Higher,HISTORY,1,5,Evaluate the usefulness of Source A as evidence of the weaknesses of the Catholic Church in Scotland before (1560).,11.23,9.5,13.92,9,1,1,7,-0.06275,reason,0.8577257990837097,the Catholic Church {1} Scotland {1}
2024,Higher,HISTORY,1,6,"How much do Sources B and C reveal about differing interpretations of the contribution made by Mary’s gender and marriages to her difficulties in ruling Scotland, 1561−1567?",13.75,13.8,16.73,16,0,1,15,-0.34,describe,0.9340811371803284,Mary’s {1} Scotland {1}
2024,Higher,HISTORY,1,7,Explain the reasons for the difficult relationship between monarch and Kirk in the reign of James VI.,11.91,8.7,11.51,9,0,1,8,-0.3612,reason,0.8713997602462769,Kirk {1} James VI {1}
2024,Higher,HISTORY,1,8,"How fully does Source D explain the impact of the Reformation on Scotland, to 1603?",10.7,6.8,8.67,7,0,0,7,0.0,describe,0.9959030747413635,Reformation {1} Scotland {1}
2024,Higher,HISTORY,1,9,Evaluate the usefulness of Source A as evidence of incidents leading to worsening relations with England.,13.31,11.9,16.4,9,1,1,7,-0.0814,reason,0.9361500144004822,England {1}
2024,Higher,HISTORY,1,10,How much do Sources B and C reveal about differing interpretations of contrasting attitudes in Scotland towards union?,13.3,12.7,16.09,12,0,0,12,0.0,describe,0.9673386812210083,Scotland {1}
2024,Higher,HISTORY,1,11,Explain the reasons for the passing of the Act of Union by the Scottish Parliament.,9.64,6.8,8.67,7,0,0,7,0.0,reason,0.9082236289978027,the Scottish Parliament {1}
2024,Higher,HISTORY,1,12,"How fully does Source D explain the effects of the Union, to 1740? Evaluate the usefulness of Source A as evidence of the push factors which contributed to the emigration of Scots, (1830–1939).",11.15,7.4,11.45,16,1,0,15,0.296,describe,0.9938470721244812,Scots {1}
2024,Higher,HISTORY,1,14,How much do Sources B and C reveal about differing interpretations of the reactions of Scots to Irish immigrants?,12.89,10.7,16.02,11,0,0,11,0.0,describe,0.9632524251937866,Scots {1}
2024,Higher,HISTORY,1,15,Explain the reasons why Scots had an impact on the empire.,9.92,5.2,4.4,5,0,0,5,0.0,reason,0.7265958189964294,Scots {1}
2024,Higher,HISTORY,1,16,"How fully does Source D explain the effects of migration and empire on Scotland, to 1939?",11.34,7.2,8.9,8,0,0,8,0.0,describe,0.9957835674285889,Scotland {1}
2024,Higher,HISTORY,1,17,Evaluate the usefulness of Source A as evidence of why so many Scots volunteered to fight during the war.,9.57,8.3,13.92,9,1,2,6,-0.22840000000000002,reason,0.9176121950149536,Scots {1}
2024,Higher,HISTORY,1,18,How much do Sources B and C reveal about differing interpretations of the changing role of women in wartime?,12.06,9.5,11.81,11,0,0,11,0.0,describe,0.9525648355484009,
2024,Higher,HISTORY,1,19,Explain the reasons why the war had an impact on Scottish industry and the economy.,9.64,6.8,6.0,7,0,1,6,-0.5994,reason,0.610544741153717,
2024,Higher,HISTORY,1,20,How fully does Source D explain the impact of the war on Scottish politics?,9.97,5.2,5.6,7,0,1,6,-0.5994,describe,0.9955019354820251,
