year,level,subject,paper,question,text,coleman_liau,flesch_kincaid,gunning_fog,total_tokens,positive_tokens,negative_tokens,neutral_tokens,compound_sentiment_score,intent,intent_certainty,named_entities
1924,Lower Grade,HISTORY,1,1,"Place the following events in the century appropriate to each on the accompanying table: the battle of Poitiers, the Black Hole of Calcutta, the marriage of Malcolm Canmore, the battle of Sauchieburn, the career of Simon de Montfort, the death of James V, the Indian Mutiny, the rise of Wessex, the birth of Sir Walter Scott, the First Crusade, the Spanish Armada, the first Reform Act, the death of John Hampden, the reign of Stephen, the Gunpowder Plot, the reign of Edgar.",13.29,32.9,34.26,48,0,4,44,-0.49060000000000004,discuss,0.7621111869812012,Malcolm Canmore {1} Sauchieburn {1} Simon de Montfort {1} James V {1} Wessex {1} Walter Scott {1} the First Crusade {1} Armada {1} John Hampden {1} Stephen {1} the Gunpowder Plot {1} Edgar {1}
1924,Lower Grade,HISTORY,1,2,"Distinguish between the Union of the Crowns and the Union of the Kingdoms of England and Scotland, and the National Covenant and the Solemn League and Covenant.",10.82,12.6,15.24,12,0,1,11,-0.0772,discuss,0.9518129229545593,the Union of the Crowns and the Union of the Kingdoms of England {1} Scotland {1} the National Covenant {1} the Solemn League and Covenant {1}
1924,Lower Grade,HISTORY,1,3,"What part was played in Scottish history by any two of the following: Macbeth, the good Lord James Douglas, the Regent Albany in the minority of James V, Andrew Melville, the Marquis of Montrose, Lauderdale, the first Lord Melville?",11.24,15.0,16.63,24,2,0,22,0.3902,discuss,0.3543035387992859,"Macbeth {1} James Douglas {1} the Regent Albany {1} James V, {1} Andrew Melville {1} Melville {1}"
1924,Lower Grade,HISTORY,1,4,Describe the dangers to Scottish independence in the reign of David II.,12.13,6.8,8.13,7,0,1,6,-0.5267,reason,0.8880497813224792,David II {1}
1924,Lower Grade,HISTORY,1,5,"Tell briefly how the reigns of the following kings came to an end: James I, James IV, James VII.",9.57,4.8,7.6,12,0,0,12,0.0,reason,0.6105965971946716,James I {1} James IV {1} James VII {1}
1924,Lower Grade,HISTORY,1,6,"Give a short account of any two of the following: the work of St. Columba, the changes introduced into Scotland by David I, the defeat of Wallace, the career of Cardinal Beaton, the regency of Moray, the battle of Dunbar, the career of Claverhouse (Viscount Dundee), the battle of Sheriffmuir.",10.25,10.7,11.6,27,0,3,24,-0.40746666666666664,discuss,0.4277292490005493,St. Columba {1} Scotland {1} David {1} Wallace {1} Cardinal Beaton {1} Moray {1} Dunbar {1} Claverhouse {1} Viscount Dundee {1} Sheriffmuir {1}
1924,Lower Grade,HISTORY,1,7,"In what novels or poems does Sir Walter Scott describe the Highlands in the reign of James V, the Highlands in the reign of George II, the misfortunes of Queen Mary, and the character of James VI? Add a short note upon one of these topics as treated by Scott.",9.93,8.3,11.6,28,1,0,27,0.3182,discuss,0.6460311412811279,Walter Scott {1} James V {1} George II {1} Queen Mary {1} James VI {1} Scott {1}
1924,Lower Grade,HISTORY,1,8,"Choose three Scottish cities or towns, other than Edinburgh, and describe briefly one historical event associated with each of the three.",10.69,11.5,14.11,13,0,0,13,0.0,discuss,0.61543208360672,Edinburgh {1}
1924,Lower Grade,HISTORY,1,9,"Give some account of any two of the following: Josiah, Pericles, Cicero, Canute, the Emperor Frederick Barbarossa, Martin Luther, Louis XIV, Peter the Great of Russia, Napoleon III, Bismarck.",13.79,15.8,19.88,21,1,0,20,0.6249,reason,0.40653806924819946,Cicero {1} Frederick Barbarossa {1} Martin Luther {1} Louis XIV {1} Peter the Great {1} Russia {1} Napoleon III {1} Bismarck {1}
1924,Lower Grade,HISTORY,1,10,Tell the story of the Norman Conquest of England.,9.35,3.3,3.6,5,0,0,5,0.0,reason,0.9875952005386353,the Norman Conquest {1} England {1}
1924,Lower Grade,HISTORY,1,11,"Give a brief account of the circumstances in which any two of the following battles were fought and say why they were important: Crecy, Bosworth, Pinkie, Preston (1648), Blenheim, Culloden, Bunker Hill, the Nile, Vittoria, Navarino, Gujerat.",11.87,15.4,16.96,23,1,2,20,-0.16589999999999996,argue,0.35689353942871094,Crecy {1} Bosworth {1} Pinkie {1} Preston {1} Blenheim {1} Culloden {1} Nile {1} Vittoria {1} Navarino {1} Gujerat {1}
1924,Lower Grade,HISTORY,1,12,Sketch the career of King John and King Richard III.,12.03,1.3,4.0,7,0,0,7,0.0,reason,0.529391884803772,John {1}
1924,Lower Grade,HISTORY,1,13,"Write notes on any two of the following: the accession of Henry IV, the dismissal of Cardinal Wolsey, the fate of Sir Walter Raleigh, the capture of Jamaica, the Popish Plot, the Ministry of Walpole, the loss of the American Colonies, compulsory education.",12.75,18.9,20.92,25,0,1,24,-0.3182,reason,0.9725725054740906,Henry IV {1} Cardinal Wolsey {1} Walter Raleigh {1} Jamaica {1} the Ministry of Walpole {1} the American Colonies {1}
1924,Lower Grade,HISTORY,1,14,How did Bengal and Australia come to belong to the British Empire?,9.5,4.4,4.8,6,0,0,6,0.0,describe,0.9942798614501953,Bengal {1} Australia {1} the British Empire {1}
1924,Lower Grade,HISTORY,1,15,"What is meant by saying that British greatness, since the reign of George III, is founded upon coal?",10.67,5.6,7.2,11,0,0,11,0.0,explain,0.7655314803123474,George III {1}
1924,Lower Grade,HISTORY,1,16,"Give some account of two of the following: Wolfe, Warren Hastings, Nelson, Sir Robert Peel, Mr. Gladstone.",10.98,7.6,6.8,13,0,0,13,0.0,reason,0.4655540883541107,Warren Hastings {1} Nelson {1} Robert Peel {1} Gladstone {1}
1924,Lower Grade,HISTORY,1,17,"Explain three of the following terms: Lord Paramount, the Wars of the Roses, the Royal Supremacy over the Church, the Petition of Right, the Restoration, the Septennial Act, Vote by Ballot, Imperial Federation, the Irish Free State.",10.59,17.7,21.29,23,2,1,20,-0.012399999999999996,discuss,0.6747919917106628,Paramount {1} the Petition of Right {1} Ballot {1} Imperial Federation {1} the Irish Free State {1}
