year,level,subject,paper,question,text,coleman_liau,flesch_kincaid,gunning_fog,total_tokens,positive_tokens,negative_tokens,neutral_tokens,compound_sentiment_score,intent,intent_certainty,named_entities
1921,LOWER GRADE,GEOGRAPHY,1,,"Name three islands/island groups crossed by 50°, 23½°, and 0° parallels. ",14.23,6.4,8.04,9,0,0,9,0.0,discuss,0.8100131750106812,"('three', 'NUMBER', 1)('50', 'NUMBER', 1)('23', 'NUMBER', 1)('1/2', 'NUMBER', 1)('0', 'NUMBER', 1)"
1921,LOWER GRADE,GEOGRAPHY,1,,"Mark Fiume, Batum, Montreal on the map. Determine latitude/longitude of Galveston, Rangoon, Montevideo.",17.23,9.4,14.91,10,0,0,10,0.0,describe,0.7098689675331116,"('Mark Fiume', 'PERSON', 1)('Batum', 'PERSON', 1)('Montreal', 'CITY', 1)('Galveston', 'CITY', 1)('Rangoon', 'CITY', 1)('Montevideo', 'CITY', 1)"
1921,LOWER GRADE,GEOGRAPHY,1,,"Label areas inhabited by Dyaks, Lapps, Eskimo. Shade sponge-fishing, rice-growing, oil-producing areas.",19.3,8.0,9.07,11,0,0,11,0.0,describe,0.5603629946708679,"('Dyaks', 'PERSON', 1)('Eskimo', 'PERSON', 1)"
1921,LOWER GRADE,GEOGRAPHY,1,,"Mark Ben Nevis, Scafell, Snowdon, Macgillicuddy’s Reeks, Loch Awe, R. Findhorn, Bantry Bay on the map. ",14.89,2.9,5.7,14,0,1,13,-0.5267,argue,0.493411660194397,"('Mark Ben Nevis', 'PERSON', 1)('Scafell', 'PERSON', 1)('Snowdon', 'PERSON', 1)('Macgillicuddy', 'PERSON', 1)('Loch Awe', 'PERSON', 1)('R. Findhorn', 'PERSON', 1)('Bantry', 'CITY', 1)('Bay', 'CITY', 1)"
1921,LOWER GRADE,GEOGRAPHY,1,,Insert Edinburgh-Inverness or London-Holyhead railway line with two stations.,23.46,12.7,8.04,7,0,0,7,0.0,discuss,0.5038815140724182,"('London', 'LOCATION', 1)('-', 'LOCATION', 1)('Holyhead', 'LOCATION', 1)('two', 'NUMBER', 1)"
1921,LOWER GRADE,GEOGRAPHY,1,,"Shade crofting, large farming, coal-mining areas. Mark towns and counties.",13.08,1.7,2.0,9,0,0,9,0.0,argue,0.4558928608894348,
1921,LOWER GRADE,GEOGRAPHY,1,,"Name three Irish industries, their locations, advantages, and associated towns.",13.61,11.9,20.0,8,1,0,7,0.25,discuss,0.7186204791069031,"('three', 'NUMBER', 1)('Irish', 'NATIONALITY', 1)"
1921,LOWER GRADE,GEOGRAPHY,1,,"Draw a sketch-map of Yorkshire. Mark York, Hull, Leeds, Scarborough, rivers, Moors, Wolds. Shade iron-smelting and steel goods areas with towns.",13.01,1.3,4.7,17,1,0,16,0.4404,reason,0.6308902502059937,"('Yorkshire', 'LOCATION', 1)('Mark York', 'PERSON', 1)('Hull', 'PERSON', 1)('Leeds', 'CITY', 1)('Scarborough', 'PERSON', 1)"
1921,LOWER GRADE,GEOGRAPHY,1,,"Explain suitability of Devonshire cider, Kent hops, Harris tweed, Cheviot sheep.",15.67,8.8,11.67,10,0,0,10,0.0,reason,0.865009069442749,"('Devonshire', 'LOCATION', 1)('Kent', 'PERSON', 1)('Harris', 'PERSON', 1)"
1921,LOWER GRADE,GEOGRAPHY,1,,"Compare climates of Glasgow, Moscow, and Naples in temperature, rainfall, and reasons for differences.",13.35,11.1,11.31,9,0,0,9,0.0,discuss,0.9972272515296936,"('Glasgow', 'CITY', 1)('Moscow', 'CITY', 1)('Naples', 'CITY', 1)"
1921,LOWER GRADE,GEOGRAPHY,1,,"Contrast Norway and Sweden in surface, climate, products. Name two Norwegian towns and one Swedish, with notes.",12.42,4.2,5.75,13,0,0,13,0.0,discuss,0.9865214824676514,"('Norway', 'COUNTRY', 1)('Sweden', 'COUNTRY', 1)('two', 'NUMBER', 1)('Norwegian', 'NATIONALITY', 1)('one', 'NUMBER', 1)('Swedish', 'NATIONALITY', 1)"
1921,LOWER GRADE,GEOGRAPHY,1,,"Describe New Zealand or Argentina: physical features, products, occupations.",14.61,13.9,21.38,8,0,0,8,0.0,reason,0.441977858543396,"('New', 'COUNTRY', 1)('Zealand', 'COUNTRY', 1)('Argentina', 'COUNTRY', 1)"
1921,LOWER GRADE,GEOGRAPHY,1,,"Explain San Francisco, Singapore, Constantinople, Chicago, Port Said’s trade routes and traffic.",16.07,5.6,4.8,11,0,0,11,0.0,describe,0.6343175172805786,"('San', 'CITY', 1)('Francisco', 'CITY', 1)('Singapore', 'COUNTRY', 1)('Constantinople', 'LOCATION', 1)('Chicago', 'CITY', 1)('Port Said', 'PERSON', 1)"
1921,LOWER GRADE,GEOGRAPHY,1,,Why was much of Africa unexplored until the 19th century? Name two explorers and their contributions.,9.95,5.2,8.2,9,0,0,9,0.0,explain,0.947460949420929,"('Africa', 'LOCATION', 1)('the', 'DATE', 1)('19th', 'DATE', 1)('century', 'DATE', 1)('two', 'NUMBER', 1)"
1921,LOWER GRADE,GEOGRAPHY,1,,Why is India more populous than Australia? Compare geographical features and densely peopled areas.,13.01,6.0,8.51,9,0,0,9,0.0,discuss,0.9905894994735718,"('India', 'COUNTRY', 1)('Australia', 'COUNTRY', 1)"
