year,level,subject,paper,question,text,coleman_liau,flesch_kincaid,gunning_fog,total_tokens,positive_tokens,negative_tokens,neutral_tokens,compound_sentiment_score,intent,intent_certainty,named_entities
1920,LOWER GRADE,ENGLISH,2,,Place the following events in the century appropriate to each on the accompanying table: The Reign of Malcolm Canmore; the Synod of Whitby; the Defence of Lucknow; the Third Crusade; the rebellion of Monmouth; the Black Death; the death of John Knox; the landing of St. Augustine; the battle of Stirling Bridge; the South Sea Bubble; the battle of Poitiers; the Capture of Quebec; the revolt of the Netherlands; the battle of Sedan; the death of Cromwell; the battle of Sauchieburn.,11.1,16.7,18.67,44,1,8,35,-0.3723,discuss,0.7144898176193237,"('the', 'DATE', 1)('century', 'DATE', 1)('Malcolm Canmore', 'PERSON', 1)('Whitby', 'LOCATION', 1)('Lucknow', 'CITY', 1)('Third', 'ORDINAL', 1)('Monmouth', 'CITY', 1)('John Knox', 'PERSON', 1)('St.', 'LOCATION', 1)('Augustine', 'LOCATION', 1)('battle', 'CAUSE_OF_DEATH', 1)('of', 'CAUSE_OF_DEATH', 1)('Stirling', 'CAUSE_OF_DEATH', 1)('Bridge', 'CAUSE_OF_DEATH', 1)('South', 'LOCATION', 1)('Sea', 'LOCATION', 1)('Bubble', 'LOCATION', 1)('Poitiers', 'CITY', 1)('Quebec', 'STATE_OR_PROVINCE', 1)('Netherlands', 'COUNTRY', 1)('Cromwell', 'CITY', 1)('Sauchieburn', 'LOCATION', 1)"
1920,LOWER GRADE,ENGLISH,2,,Who was King of Scots in the reign of Richard I. of England? ,9.14,2.5,5.2,5,0,0,5,0.0,describe,0.8059812188148499,"('King', 'ORGANIZATION', 1)('of', 'ORGANIZATION', 1)('Scots', 'ORGANIZATION', 1)('Richard I.', 'PERSON', 1)('England', 'COUNTRY', 1)"
1920,LOWER GRADE,ENGLISH,2,,What King of England captured James I. of Scotland?,7.39,3.3,3.6,5,0,0,5,0.0,compare,0.9950717091560364,"('King', 'TITLE', 1)('England', 'COUNTRY', 1)('James I.', 'PERSON', 1)('Scotland', 'COUNTRY', 1)"
1920,LOWER GRADE,ENGLISH,2,,Who was King of England at the date of the battle of Flodden?,3.23,3.6,5.2,5,0,1,4,-0.3818,compare,0.7074407935142517,"('King', 'TITLE', 1)('England', 'COUNTRY', 1)"
1920,LOWER GRADE,ENGLISH,2,,Who was King of France during the reign of Queen Anne?,4.21,1.7,4.4,5,0,0,5,0.0,compare,0.7665533423423767,"('King', 'TITLE', 1)('France', 'COUNTRY', 1)('Queen', 'TITLE', 1)('Anne', 'PERSON', 1)"
1920,LOWER GRADE,ENGLISH,2,,Who was King of Prussia at the time of the Seven Years’ War?,2.36,3.6,5.2,6,0,1,5,-0.5994,compare,0.9231577515602112,"('King', 'CITY', 1)('of', 'CITY', 1)('Prussia', 'CITY', 1)('time', 'DATE', 1)('the', 'DURATION', 1)('Seven', 'DURATION', 1)('Years', 'DURATION', 1)('War', 'CAUSE_OF_DEATH', 1)"
1920,LOWER GRADE,ENGLISH,2,,Who was Emperor of the French at the time of the Crimean War?,3.23,3.6,8.28,5,0,1,4,-0.5994,compare,0.7878546714782715,"('Emperor', 'TITLE', 1)('French', 'NATIONALITY', 1)('time', 'DATE', 1)('Crimean', 'MISC', 1)('War', 'CAUSE_OF_DEATH', 1)"
1920,LOWER GRADE,ENGLISH,2,,What part was played in Scottish history by ,7.98,2.9,3.2,4,1,0,3,0.34,compare,0.9786697626113892,"('Scottish', 'NATIONALITY', 1)"
1920,LOWER GRADE,ENGLISH,2,,"St. Columba,",-4.51,-3.1,0.8,2,0,0,2,0.0,reason,0.2303448915481567,"('St.', 'LOCATION', 1)('Columba', 'LOCATION', 1)"
1920,LOWER GRADE,ENGLISH,2,,"Macbeth,",-4.81,-3.5,0.4,1,0,0,1,0.0,describe,0.4066030383110046,"('Macbeth', 'PERSON', 1)"
1920,LOWER GRADE,ENGLISH,2,,the Black Douglas?,3.43,-2.7,1.2,2,0,0,2,0.0,compare,0.9616647958755492,"('Douglas', 'PERSON', 1)"
1920,LOWER GRADE,ENGLISH,2,,Why was Stirling a more important place than Glasgow in the Middle Ages? When and how did Glasgow become the largest of Scottish cities?,8.18,4.4,4.8,11,1,0,10,0.2023,explain,0.989690899848938,"('Stirling', 'PERSON', 1)('Glasgow', 'CITY', 2)('Scottish', 'NATIONALITY', 1)"
1920,LOWER GRADE,ENGLISH,2,,"State briefly the most important events of any two of the following reigns—David II., James II., James IV., Mary Queen of Scots.",10.64,2.9,4.4,15,1,0,14,0.2023,discuss,0.3800276517868042,"('two', 'NUMBER', 1)('David II.', 'PERSON', 1)('James II.', 'PERSON', 1)('James IV.', 'PERSON', 1)('Mary Queen of Scots', 'PERSON', 1)"
1920,LOWER GRADE,ENGLISH,2,,Give a short account of any two of the following: the career of Andrew Melville; the attempt of the Scots to restore Charles II. in 1650-51; the “Killing Time”; the causes of the failure of Prince Charles Edward in 1745-,10.55,6.4,8.0,22,1,2,19,-0.2914333333333334,describe,0.4422448873519897,"('two', 'NUMBER', 1)('Andrew Melville', 'PERSON', 1)('Charles II', 'PERSON', 1)('1650', 'NUMBER', 1)('-', 'NUMBER', 1)('51', 'NUMBER', 1)('“', 'MISC', 1)('Killing', 'MISC', 1)('Time', 'MISC', 1)('Prince', 'TITLE', 1)('Charles Edward', 'PERSON', 1)('1745', 'DATE', 1)"
1920,LOWER GRADE,ENGLISH,2,,,0.0,-15.7,0.0,0,0,0,0,0.0,compare,0.3079292476177215,
1920,LOWER GRADE,ENGLISH,2,,In what poems or novels does Sir Walter Scott depict any one of the following: the Scottish War of Independence; the career of the Duke of Rothesay; the character of James V.; the Regency of Murray? Give a brief account of what you have read in Scott’s writings about the subject you select.,9.88,6.7,8.59,27,1,1,25,-0.1406,discuss,0.6745355129241943,"('Walter Scott', 'PERSON', 1)('one', 'NUMBER', 1)('Scottish', 'NATIONALITY', 1)('War', 'CAUSE_OF_DEATH', 1)('of', 'MISC', 1)('Independence', 'MISC', 1)('Duke', 'TITLE', 1)('Rothesay', 'CITY', 1)('James V.', 'PERSON', 1)('Murray', 'PERSON', 1)('Scott', 'PERSON', 1)"
1920,LOWER GRADE,ENGLISH,2,,What do you know of the condition of the Highlands ,7.29,3.7,8.0,3,0,0,3,0.0,describe,0.925980269908905,
1920,LOWER GRADE,ENGLISH,2,,before and,-4.51,2.9,0.8,0,0,0,0,0.0,describe,0.6982599496841431,
1920,LOWER GRADE,ENGLISH,2,,after the Jacobite Rebellion of 1745?,9.15,6.8,15.73,3,0,1,2,-0.128,describe,0.8307579755783081,"('Jacobite', 'MISC', 1)('1745', 'DATE', 1)"
1920,LOWER GRADE,ENGLISH,2,,Tell the story of the Disruption of,6.24,2.5,8.51,3,0,1,2,-0.3612,reason,0.9824123978614808,
1920,LOWER GRADE,ENGLISH,2,,,0.0,-15.7,0.0,0,0,0,0,0.0,compare,0.3079292476177215,
1920,LOWER GRADE,ENGLISH,2,,"Give some account of any two of the following: King Saul, Solon, Pericles, Hannibal, the Emperor Augustus, Mahomet, the Black Prince, Protector Somerset, Gustavus Adolphus, Peter the Great, Captain Cook.",11.44,15.0,20.0,22,1,0,21,0.6249,discuss,0.5336717963218689,"('two', 'NUMBER', 1)('King', 'TITLE', 1)('Saul', 'PERSON', 1)('Solon', 'ORGANIZATION', 1)('Pericles', 'LOCATION', 1)('Hannibal', 'PERSON', 1)('Emperor', 'TITLE', 1)('Augustus', 'PERSON', 1)('Mahomet', 'PERSON', 1)('Black Prince', 'PERSON', 1)('Gustavus Adolphus', 'PERSON', 1)('Peter', 'PERSON', 1)('Captain', 'TITLE', 1)('Cook', 'PERSON', 1)"
1920,LOWER GRADE,ENGLISH,2,,What were the causes of civil war in England ,9.35,0.9,3.6,4,0,1,3,-0.5994,describe,0.6052919030189514,"('war', 'CAUSE_OF_DEATH', 1)('England', 'COUNTRY', 1)"
1920,LOWER GRADE,ENGLISH,2,,under Stephen and,3.43,5.6,1.2,1,0,0,1,0.0,describe,0.8654758334159851,"('Stephen', 'PERSON', 1)"
1920,LOWER GRADE,ENGLISH,2,,under Henry VI.?,-2.38,0.9,1.2,2,0,0,2,0.0,describe,0.8028152585029602,"('Henry VI', 'PERSON', 1)"
1920,LOWER GRADE,ENGLISH,2,,"What events in the history of England are connected with any three of the following: Tenchebrai, Calais, Agincourt, Virginia, La Rochelle, Jamaica?",11.9,10.7,12.44,13,0,0,13,0.0,compare,0.4487441182136535,"('England', 'COUNTRY', 1)('three', 'NUMBER', 1)('Tenchebrai', 'LOCATION', 1)('Calais', 'CITY', 1)('Agincourt', 'ORGANIZATION', 1)('Virginia', 'STATE_OR_PROVINCE', 1)('La', 'CITY', 1)('Rochelle', 'CITY', 1)('Jamaica', 'COUNTRY', 1)"
1920,LOWER GRADE,ENGLISH,2,,At what period did the English become a seafaring nation? Tell anything you know about English seamen in the time of the Tudors.,7.64,5.4,6.34,12,0,0,12,0.0,compare,0.4440102875232696,"('English', 'NATIONALITY', 2)"
1920,LOWER GRADE,ENGLISH,2,,How did Charles I. make enemies in England? Tell briefly the causes of the outbreak of the great Civil War.,9.5,1.2,2.68,11,1,2,8,-0.1722666666666666,describe,0.9767964482307434,"('Charles', 'PERSON', 1)('England', 'COUNTRY', 1)('Civil', 'MISC', 1)('War', 'CAUSE_OF_DEATH', 1)"
1920,LOWER GRADE,ENGLISH,2,,Write notes on any three of the following: Declaration of Breda; the Clarendon Code; the Trial of the Seven Bishops; the capture of Gibraltar; the policy of Walpole.,11.23,13.0,14.06,15,0,0,15,0.0,reason,0.9739936590194702,"('three', 'NUMBER', 1)('Breda', 'CITY', 1)('Clarendon', 'MISC', 1)('Code', 'MISC', 1)('Trial', 'MISC', 1)('of', 'MISC', 1)('the', 'MISC', 1)('Seven', 'NUMBER', 1)('Bishops', 'MISC', 1)('Gibraltar', 'NATIONALITY', 1)('Walpole', 'CITY', 1)"
1920,LOWER GRADE,ENGLISH,2,,Tell briefly how British power came to be established either in Canada or in India.,9.64,5.6,8.67,9,0,0,9,0.0,argue,0.8498491048812866,"('British', 'NATIONALITY', 1)('Canada', 'COUNTRY', 1)('India', 'COUNTRY', 1)"
1920,LOWER GRADE,ENGLISH,2,,"Explain how it came about that Spain fought against Britain at Trafalgar, and Britain fought on behalf of Spain in the Peninsular War. Tell the story of the Peninsular War up to the battle of Corunna.",7.16,8.0,9.42,18,0,5,13,-0.4434,reason,0.9744439721107484,"('Spain', 'COUNTRY', 2)('Britain', 'COUNTRY', 2)('Trafalgar', 'LOCATION', 1)('Peninsular', 'MISC', 2)('War', 'CAUSE_OF_DEATH', 2)('Corunna', 'LOCATION', 1)"
1920,LOWER GRADE,ENGLISH,2,,"Give some account of any two of the following: James Watt, George Canning, Richard Cobden, Sir Colin Campbell (Lord Clyde), Benjamin Disraeli (Lord Beaconsfield), General Botha.",12.82,11.1,10.4,21,0,0,21,0.0,discuss,0.3654951453208923,"('two', 'NUMBER', 1)('James Watt', 'PERSON', 1)('George Canning', 'PERSON', 1)('Richard Cobden', 'PERSON', 1)('Colin Campbell', 'PERSON', 1)('Clyde', 'PERSON', 1)('Benjamin Disraeli', 'PERSON', 1)('Beaconsfield', 'LOCATION', 1)('General', 'TITLE', 1)('Botha', 'PERSON', 1)"
