year,level,subject,paper,question,text,coleman_liau,flesch_kincaid,gunning_fog,total_tokens,positive_tokens,negative_tokens,neutral_tokens,compound_sentiment_score,intent,intent_certainty,named_entities
1948,Lower Grade,GEOGRAPHY,1,,On the accompanying map of part of the British Isles: ,8.87,6.0,8.0,5,0,0,5,0.0,discuss,0.7852184176445007,"('British', 'NATIONALITY', 1)('Isles', 'LOCATION', 1)"
1948,Lower Grade,GEOGRAPHY,1,,Show and name four of the main coalfields of Britain.,6.18,1.3,4.0,6,0,0,6,0.0,argue,0.4513117372989654,"('four', 'NUMBER', 1)('Britain', 'COUNTRY', 1)"
1948,Lower Grade,GEOGRAPHY,1,,Delimit two areas where the population density is very high.,10.24,7.2,12.0,6,0,0,6,0.0,discuss,0.8746094107627869,"('two', 'NUMBER', 1)"
1948,Lower Grade,GEOGRAPHY,1,,"Mark Edinburgh and Leeds, and show the Waverley-Midland Route.",13.83,4.4,8.04,6,0,0,6,0.0,argue,0.6416581869125366,"('Mark Edinburgh', 'PERSON', 1)('Leeds', 'ORGANIZATION', 1)('Waverley', 'MISC', 1)('-', 'MISC', 1)('Midland', 'MISC', 1)('Route', 'MISC', 1)"
1948,Lower Grade,GEOGRAPHY,1,,Mark a limestone ridge which crosses England.,11.55,2.5,2.8,5,0,0,5,0.0,describe,0.3910907804965973,"('England', 'COUNTRY', 1)"
1948,Lower Grade,GEOGRAPHY,1,,Mark two passenger steamship routes between Ireland and Great Britain.,16.04,6.0,4.0,8,1,0,7,0.6249,discuss,0.412127673625946,"('two', 'NUMBER', 1)('Ireland', 'COUNTRY', 1)('Great', 'COUNTRY', 1)('Britain', 'COUNTRY', 1)"
1948,Lower Grade,GEOGRAPHY,1,,On the accompanying map of the lands surrounding the Indian Ocean: ,8.49,8.8,11.67,6,0,0,6,0.0,discuss,0.8311413526535034,"('Indian', 'NATIONALITY', 1)"
1948,Lower Grade,GEOGRAPHY,1,,"Write DRY, WINTER, SUMMER, ALL, TWO over appropriate areas.",10.58,4.4,8.04,7,0,0,7,0.0,reason,0.9672543406486512,"('WINTER', 'DATE', 1)('SUMMER', 'DATE', 1)('TWO', 'NUMBER', 1)"
1948,Lower Grade,GEOGRAPHY,1,,Write OIL over two major oilfields.,7.18,2.1,2.4,5,0,0,5,0.0,reason,0.974824070930481,"('two', 'NUMBER', 1)"
1948,Lower Grade,GEOGRAPHY,1,,Mark and name four entrepots.,6.12,2.9,10.0,4,0,0,4,0.0,describe,0.3663020133972168,"('Mark', 'PERSON', 1)('four', 'NUMBER', 1)"
1948,Lower Grade,GEOGRAPHY,1,,"Name Tasmania, Sumatra, Madagascar, and Mozambique, stating the Empire of which each forms a part.",12.69,8.0,11.33,9,0,0,9,0.0,discuss,0.8282341361045837,"('Tasmania', 'LOCATION', 1)('Sumatra', 'LOCATION', 1)('Madagascar', 'COUNTRY', 1)('Mozambique', 'COUNTRY', 1)"
1948,Lower Grade,GEOGRAPHY,1,,Examine the contour map on page 4 of the map sheet: ,8.49,4.0,8.04,7,0,0,7,0.0,reason,0.9804925322532654,"('4', 'NUMBER', 1)"
1948,Lower Grade,GEOGRAPHY,1,,Write a broad general description of the build of the area shown.,7.47,4.4,8.13,7,0,0,7,0.0,reason,0.93186753988266,"('general', 'TITLE', 1)"
1948,Lower Grade,GEOGRAPHY,1,,Suggest reasons why a town has developed at S.,4.78,3.3,3.6,4,0,0,4,0.0,other,0.5238513946533203,
1948,Lower Grade,GEOGRAPHY,1,,Comment on the position of the road SPQBU.,5.0,5.2,8.2,4,0,0,4,0.0,reason,0.9118641018867492,
1948,Lower Grade,GEOGRAPHY,1,,"If the map measures 5½ inches by 7, what area of territory is shown?",4.11,4.0,8.46,8,0,0,8,0.0,compare,0.6046984791755676,"('5', 'NUMBER', 1)('1/2', 'NUMBER', 1)('7', 'NUMBER', 1)"
1948,Lower Grade,GEOGRAPHY,1,,"Distinguish between transhumance and nomadism. Describe, with reference to a specific example in each case, how geographical conditions lead to the movements of the people.",9.94,8.2,13.0,13,0,0,13,0.0,discuss,0.922431230545044,
1948,Lower Grade,GEOGRAPHY,1,,What are the conditions necessary for the cultivation and harvesting of cotton or tea? Give a broad account of the world distribution of the crop selected.,7.93,8.4,14.43,13,0,0,13,0.0,describe,0.4478446245193481,
1948,Lower Grade,GEOGRAPHY,1,,Explain with the help of diagrams: ,6.57,2.1,2.4,3,1,0,2,0.4019,describe,0.3535709977149963,
1948,Lower Grade,GEOGRAPHY,1,,Why it is warmer at the Equator than at high latitudes.,4.74,5.2,8.04,4,1,0,3,0.296,explain,0.9677753448486328,
1948,Lower Grade,GEOGRAPHY,1,,Why the interval between sunrise and sunset varies with the seasons but not at the Equator.,9.63,7.2,8.9,6,0,0,6,0.0,explain,0.9537365436553956,
1948,Lower Grade,GEOGRAPHY,1,,"Describe, with reference to a specific example in each case, the main characteristics of the build, drainage, and soil of a dissected plateau and an alluvial plain. Indicate how the physical characteristics influence human affairs.",10.82,12.5,16.14,20,0,0,20,0.0,reason,0.6326391100883484,
1948,Lower Grade,GEOGRAPHY,1,,"Write a short essay showing how a serious deficiency in British coal production tends to bring about restrictions in our food supply, difficulties for our manufacturing industries, and a reduced standard of living.",11.97,17.3,21.68,20,0,3,17,-0.2301333333333333,reason,0.9896042346954346,"('British', 'NATIONALITY', 1)"
1948,Lower Grade,GEOGRAPHY,1,,"Describe broadly the characteristics of the climate of your home area. Write notes showing how three of the following differ in climate from your home area: Cork, Dublin, Lowestoft, Braemar, Lerwick, Southampton.",10.35,8.4,7.65,21,0,0,21,0.0,discuss,0.3380322754383087,"('three', 'NUMBER', 1)('Cork', 'PERSON', 1)('Dublin', 'CITY', 1)('Braemar', 'PERSON', 1)('Lerwick', 'CITY', 1)('Southampton', 'LOCATION', 1)"
1948,Lower Grade,GEOGRAPHY,1,,Account for the distribution of people in one of the following areas: The Scottish Lowlands; England north of the Mersey-Humber; Wales; Ireland (Eire and Northern Ireland).,11.0,13.4,11.94,16,0,1,15,-0.0258,describe,0.533097505569458,"('one', 'NUMBER', 1)('Scottish', 'NATIONALITY', 1)('England', 'COUNTRY', 1)('Wales', 'LOCATION', 1)('Ireland', 'COUNTRY', 2)('Eire', 'ORGANIZATION', 1)('Northern', 'LOCATION', 1)"
1948,Lower Grade,GEOGRAPHY,1,,"“Although geographically different, Norway and Denmark are much akin.” Expand and discuss this statement.",13.01,8.4,5.66,10,1,0,9,0.3182,discuss,0.4624755382537842,"('Norway', 'COUNTRY', 1)('Denmark', 'COUNTRY', 1)"
1948,Lower Grade,GEOGRAPHY,1,,Write notes on the position and importance of three of the following: Basle; Coblenz; Essen; Hamburg; Istanbul; Madrid; Marseilles; Milan; Vienna.,13.7,12.7,12.21,15,1,0,14,0.3612,reason,0.983060657978058,"('three', 'NUMBER', 1)('Basle', 'LOCATION', 1)('Coblenz', 'LOCATION', 1)('Essen', 'CITY', 1)('Hamburg', 'CITY', 1)('Istanbul', 'CITY', 1)('Madrid', 'CITY', 1)('Marseilles', 'LOCATION', 1)('Milan', 'CITY', 1)('Vienna', 'CITY', 1)"
1948,Lower Grade,GEOGRAPHY,1,,"Contrast the climate of two of the following areas, and mention the main agricultural products: The Plain of Lombardy; The Paris Basin; The Basin of the Vistula; S.W. Spain.",12.7,12.2,12.98,17,0,0,17,0.0,discuss,0.9694328308105468,"('two', 'NUMBER', 1)('Lombardy', 'LOCATION', 1)('Paris', 'CITY', 1)('Basin', 'LOCATION', 1)('Vistula', 'LOCATION', 1)('Spain', 'COUNTRY', 1)"
1948,Lower Grade,GEOGRAPHY,1,,"Suppose that you had recently spent a whole year on a farm in one of the following areas: The Lake Peninsula of Canada; Southern Manitoba; a valley of western Nova Scotia; the Australian Riverina; the eastern coastal plain of North Island, New Zealand; the south-western part of Cape Province, South Africa. Write a geographical essay describing your impressions.",9.7,13.4,16.43,38,1,0,37,0.2263,describe,0.80193030834198,"('recently', 'DATE', 1)('year', 'DURATION', 1)('one', 'NUMBER', 1)('The', 'LOCATION', 1)('Lake', 'LOCATION', 1)('Peninsula', 'LOCATION', 1)('of', 'LOCATION', 1)('Canada', 'COUNTRY', 1)('Southern', 'LOCATION', 1)('Manitoba', 'STATE_OR_PROVINCE', 1)('Nova', 'STATE_OR_PROVINCE', 1)('Scotia', 'STATE_OR_PROVINCE', 1)('Australian', 'NATIONALITY', 1)('Riverina', 'LOCATION', 1)('North', 'LOCATION', 1)('Island', 'LOCATION', 1)('New', 'COUNTRY', 1)('Zealand', 'COUNTRY', 1)('Cape', 'LOCATION', 1)('Province', 'LOCATION', 1)('South', 'COUNTRY', 1)('Africa', 'COUNTRY', 1)"
1948,Lower Grade,GEOGRAPHY,1,,Draw a sketch-map of N. America showing the main physical regions. Give a general description of the build of one of these regions and write a brief note on the rest.,8.22,3.8,6.7,18,0,0,18,0.0,reason,0.8911014199256897,"('N.', 'LOCATION', 1)('America', 'COUNTRY', 1)('general', 'TITLE', 1)('one', 'NUMBER', 1)"
1948,Lower Grade,GEOGRAPHY,1,,"“Africa remained for long the Dark Continent, so great were the obstacles which impeded exploration of the interior.” Mention the kinds of obstacles and illustrate by examples.",10.74,7.4,11.33,15,3,2,10,0.1311,discuss,0.7552670240402222,"('Africa', 'LOCATION', 1)"
