year,level,subject,paper,question,text,coleman_liau,flesch_kincaid,gunning_fog,total_tokens,positive_tokens,negative_tokens,neutral_tokens,compound_sentiment_score,intent,intent_certainty,named_entities
1920,LOWER GRADE,GEOGRAPHY,3,,On the accompanying map of the World: ,6.24,6.0,8.51,3,0,0,3,0.0,discuss,0.7630029916763306,
1920,LOWER GRADE,GEOGRAPHY,3,,"Draw the following parallels, and print the appropriate name along each: Antarctic Circle, Tropic of Cancer, Arctic Circle, Tropic of Capricorn. Shade lightly two desert areas crossed by the Tropic of Capricorn and two desert areas crossed by the Tropic of Cancer, and print the name of each desert over the shaded portion. Trace also the course of the main stream of either the Amazon or the Congo.",10.57,8.6,10.84,42,1,2,39,-0.3805,discuss,0.942592203617096,"('Antarctic', 'ORGANIZATION', 1)('Circle', 'ORGANIZATION', 1)('Cancer', 'CAUSE_OF_DEATH', 1)('Arctic', 'LOCATION', 1)('Circle', 'LOCATION', 1)('Capricorn', 'LOCATION', 2)('two', 'NUMBER', 2)('Tropic', 'ORGANIZATION', 1)('of', 'ORGANIZATION', 1)('Cancer', 'ORGANIZATION', 1)('Amazon', 'LOCATION', 1)('Congo', 'COUNTRY', 1)"
1920,LOWER GRADE,GEOGRAPHY,3,,Mark and name the town of New York and a town of similar latitude in Europe; mark and name the town of Glasgow and a town of similar latitude in Continental Europe; mark and name also the towns of Archangel and Brisbane.,7.91,16.1,19.66,24,0,0,24,0.0,discuss,0.8652527332305908,"('Mark', 'PERSON', 1)('New', 'STATE_OR_PROVINCE', 1)('York', 'STATE_OR_PROVINCE', 1)('Europe', 'LOCATION', 2)('Glasgow', 'CITY', 1)('Continental', 'LOCATION', 1)('Brisbane', 'CITY', 1)"
1920,LOWER GRADE,GEOGRAPHY,3,,"Print in their proper places the following names: Eastern Ghats, British Columbia, Uganda, Straits Settlements. Print also the words “rubber,” “coffee,” “cocoa,” “jute” over districts where these are largely produced, one area for each commodity.",14.56,7.8,9.29,25,0,0,25,0.0,discuss,0.9200161695480348,"('British', 'STATE_OR_PROVINCE', 1)('Columbia', 'STATE_OR_PROVINCE', 1)('Uganda', 'COUNTRY', 1)('Straits', 'LOCATION', 1)('Settlements', 'LOCATION', 1)('rubber', 'TITLE', 1)('one', 'NUMBER', 1)"
1920,LOWER GRADE,GEOGRAPHY,3,,On the accompanying map of the British Isles: ,9.95,6.4,8.2,4,0,0,4,0.0,discuss,0.7956302165985107,"('British', 'NATIONALITY', 1)('Isles', 'LOCATION', 1)"
1920,LOWER GRADE,GEOGRAPHY,3,,"Print in their proper places the following names: Channel Islands, Mull, Lough Foyle, Cairngorm Mountains, Cleveland. Mark and name the towns of Grimsby, Londonderry, Birmingham, Wick and Hawick.",14.84,6.4,9.89,21,0,0,21,0.0,discuss,0.8526684045791626,"('Lough Foyle', 'PERSON', 1)('Cairngorm', 'LOCATION', 1)('Mountains', 'LOCATION', 1)('Cleveland', 'CITY', 1)('Mark', 'PERSON', 1)('Grimsby', 'CITY', 1)('Londonderry', 'CITY', 1)('Birmingham', 'CITY', 1)('Wick', 'PERSON', 1)('Hawick', 'CITY', 1)"
1920,LOWER GRADE,GEOGRAPHY,3,,"Draw a straight line from the head of the Humber Estuary to that of the Bristol Channel, and another from the head of the Mersey Estuary to that of the Thames Estuary. Mark the point of intersection of the two lines with the letter A, and measure the distance of A from the four estuaries, writing the results",8.14,12.2,13.67,26,1,0,25,0.2263,reason,0.5679826140403748,"('Bristol', 'ORGANIZATION', 1)('Channel', 'ORGANIZATION', 1)('Mersey', 'LOCATION', 1)('Estuary', 'LOCATION', 1)('two', 'NUMBER', 1)('four', 'NUMBER', 1)"
1920,LOWER GRADE,GEOGRAPHY,3,,n miles) along the four lines.,1.38,-1.5,2.4,5,0,0,5,0.0,describe,0.4407427906990051,"('four', 'NUMBER', 1)"
1920,LOWER GRADE,GEOGRAPHY,3,,"Shade one area in Scotland noted for wheat-production, one noted for potato-growing, and one noted for dairy produce. Print the words “wheat,” “potatoes,” “dairy produce” over the shaded areas. Show by a dotted line the position of the water-parting in the N.W. Highlands of Scotland",10.13,5.3,6.3,29,0,0,29,0.0,discuss,0.5734692215919495,"('one', 'NUMBER', 3)('Scotland', 'COUNTRY', 2)"
1920,LOWER GRADE,GEOGRAPHY,3,,"e., in the part of the Highlands north of the Caledonian Canal), and print the word “steep” on the side of the dotted line where the ground seems to you to have the steeper slope.",6.16,12.2,15.14,16,0,0,16,0.0,discuss,0.7647302150726318,"('Caledonian', 'LOCATION', 1)('Canal', 'LOCATION', 1)"
1920,LOWER GRADE,GEOGRAPHY,3,,"Choose any two of the following important ports: Belfast, Dundee, Glasgow, Liverpool, Hull. State the parts of the world with which each of the two ports selected chiefly trades, and mention some of the articles which it exports and imports. Show how the situation in each case influences the nature of the trade carried on.",9.71,6.9,9.5,29,1,0,28,0.2023,reason,0.6419321894645691,"('two', 'NUMBER', 2)('Belfast', 'CITY', 1)('Dundee', 'ORGANIZATION', 1)('Glasgow', 'CITY', 1)('Liverpool', 'ORGANIZATION', 1)('Hull', 'PERSON', 1)"
1920,LOWER GRADE,GEOGRAPHY,3,,"Ireland is larger than Scotland, but it has a smaller population, and this although much of Scotland is very scantily peopled. ",10.69,9.1,10.3,10,0,0,10,0.0,discuss,0.4110722243785858,"('Ireland', 'COUNTRY', 1)('Scotland', 'COUNTRY', 2)"
1920,LOWER GRADE,GEOGRAPHY,3,,What do you know of the distribution of the population in each country?,7.7,7.2,11.35,4,0,0,4,0.0,describe,0.669395387172699,
1920,LOWER GRADE,GEOGRAPHY,3,,What geographical reasons can you give for the differences in the number and distribution of the inhabitants in the two countries?,12.82,12.7,16.02,9,1,0,8,0.0772,compare,0.7494145035743713,"('two', 'NUMBER', 1)"
1920,LOWER GRADE,GEOGRAPHY,3,,With the help of the map used in Section B draw either ,6.86,2.1,4.8,7,1,0,6,0.4019,discuss,0.283411294221878,
1920,LOWER GRADE,GEOGRAPHY,3,,"an enlarged sketch-map of the Fife peninsula and the Firths of Forth and Tay. Mark and name the towns of Edinburgh, Dundee, and Perth, and two other towns on the coast; the Forth and Tay Bridges; the Ochil Hills. Show the main line from Edinburgh to Dundee via the Forth and Tay Bridges. Or",6.9,5.6,8.68,30,0,0,30,0.0,discuss,0.6859581470489502,"('Tay', 'PERSON', 1)('Mark', 'PERSON', 1)('Edinburgh', 'CITY', 2)('Dundee', 'ORGANIZATION', 2)('Perth', 'CITY', 1)('two', 'NUMBER', 1)('Tay', 'ORGANIZATION', 1)('Bridges', 'ORGANIZATION', 1)('Ochil', 'LOCATION', 1)('Hills', 'LOCATION', 1)('Tay Bridges', 'PERSON', 1)"
1920,LOWER GRADE,GEOGRAPHY,3,,"an enlarged sketch-map of the Firth of Clyde, and of the estuary as far up as Glasgow. Show Arran, Bute, Loch Long, Loch Fyne, and Goat Fell; mark and name the towns of Glasgow, Greenock, and Dunoon. Show also the railway line from Glasgow to Ardrossan",6.84,4.5,6.99,28,0,0,28,0.0,argue,0.4393461942672729,"('Glasgow', 'CITY', 3)('Loch Long', 'PERSON', 1)('Loch Fyne', 'PERSON', 1)('Greenock', 'CITY', 1)('Dunoon', 'PERSON', 1)('Ardrossan', 'CITY', 1)"
1920,LOWER GRADE,GEOGRAPHY,3,,ia Paisley).,-4.51,2.9,0.8,2,0,0,2,0.0,describe,0.4283519089221954,
1920,LOWER GRADE,GEOGRAPHY,3,,"In a place in the Ganges valley the mean monthly temperature of May, the hottest month, is over 90° F.; of January, the coldest month, 60° F. The average rainfall in July, the rainiest month, is 12"", while very little rain falls from November to May. Use these figures to compare the climate of Scotland as a whole, or of your own part of Scotland, with that of the Ganges valley.",8.08,6.7,8.81,37,0,0,37,0.0,discuss,0.9897159934043884,"('Ganges', 'LOCATION', 1)('monthly', 'SET', 1)('May', 'DATE', 1)('month', 'DURATION', 3)('90', 'NUMBER', 1)('January', 'DATE', 1)('60', 'NUMBER', 1)('July', 'DATE', 1)('12', 'NUMBER', 1)('November', 'DATE', 1)('May', 'PERSON', 1)('Scotland', 'COUNTRY', 2)"
1920,LOWER GRADE,GEOGRAPHY,3,,"Name one country in Continental Europe which, before the war, exported large amounts of food, and one which exported large amounts of manufactured goods, and point out some of the geographical differences between the two countries.",8.93,16.2,19.96,21,1,1,19,-0.0795,discuss,0.920075297355652,"('one', 'NUMBER', 2)('Continental', 'LOCATION', 1)('Europe', 'LOCATION', 1)('war', 'CAUSE_OF_DEATH', 1)('two', 'NUMBER', 1)"
1920,LOWER GRADE,GEOGRAPHY,3,,"Give some account of the life of the inhabitants of one of the following areas, considered in relation to the geographical conditions: The Nile valley; or a tea-producing region in Ceylon; or a Saharan oasis; or the sheep-rearing belt in Australia.",11.06,19.3,21.28,21,0,0,21,0.0,discuss,0.3396725356578827,"('one', 'NUMBER', 1)('Nile', 'MISC', 1)('Ceylon', 'ORGANIZATION', 1)('Saharan', 'MISC', 1)('Australia', 'COUNTRY', 1)"
1920,LOWER GRADE,GEOGRAPHY,3,,"Outline very briefly the main physical features of the United States of America, and name in order from north to south the chief cultivated plants grown along the line of the Mississippi. Suggest shortly reasons for the predominance of the plants you name in the successive agricultural belts.",9.76,10.3,14.6,28,2,0,26,0.34735,discuss,0.5860247015953064,"('United', 'COUNTRY', 1)('States', 'COUNTRY', 1)('of', 'COUNTRY', 1)('America', 'COUNTRY', 1)('Mississippi', 'STATE_OR_PROVINCE', 1)"
1920,LOWER GRADE,GEOGRAPHY,3,,"Draw a sketch-map of a small island which is hilly to the centre and west, but comparatively flat in the east. Nearly half-way up the east coast there is a small bay, into which a stream flows, the bay being protected from the north wind by a well marked headland. On the shores of the bay is a village, from which a road leads round the south side of the island to a lighthouse at the south-western end. Your sketch-map, which should fill about half a page, should show all the features described above; the hills may be indicated either by contour lines or by shading.",7.48,8.9,11.73,51,2,0,49,0.3568,describe,0.3513643145561218,
1920,LOWER GRADE,GEOGRAPHY,3,,Describe the difficulties which an explorer would experience either in the Polar regions or in an area of dense tropical forest. Explain generally the kind of equipment he would require for the region which you select.,9.79,9.1,11.64,20,1,1,18,0.0933499999999999,reason,0.572938084602356,"('explorer', 'TITLE', 1)"
