year,level,subject,paper,question,text,coleman_liau,flesch_kincaid,gunning_fog,total_tokens,positive_tokens,negative_tokens,neutral_tokens,compound_sentiment_score,intent,intent_certainty,named_entities
1947,LOWER GRADE,GEOGRAPHY,1,,On the accompanying map of part of the British Isles: Draw two lines across Scotland to denote the most important fault lines. Over each of the regions into which Scotland is thus divided write a suitable descriptive name for the region. Shade all areas which have an average annual rainfall of less than 30 inches. Write WHEAT over two areas where wheat is grown fairly extensively. Indicate the routes followed by all the main railway lines from England to Edinburgh and to Glasgow. Mark and name two towns important for the manufacture of linen. Insert the regional names Buchan and Galloway. Write F over two areas noted for fruit farming.,9.49,6.3,9.16,67,2,1,64,0.0009,discuss,0.8160467147827148,"('British', 'NATIONALITY', 1)('Isles', 'LOCATION', 1)('two', 'NUMBER', 4)('Scotland', 'COUNTRY', 2)('annual', 'SET', 1)('30', 'NUMBER', 1)('England', 'COUNTRY', 1)('Edinburgh', 'CITY', 1)('Glasgow', 'CITY', 1)('Mark', 'PERSON', 1)('Buchan', 'PERSON', 1)('Galloway', 'PERSON', 1)"
1947,LOWER GRADE,GEOGRAPHY,1,,"On the accompanying map of N. and S. America: Name the rivers Mackenzie, Ohio, Orinoco, Parana. Name Chile, Alberta, Jamaica, Uruguay. Delimit carefully two areas of tropical grasslands and two of temperate grasslands, marking each “tropical” or “temperate” as the case may be. Name each of the grasslands shown. Insert the 32° F. January isotherm ",10.98,5.7,7.32,37,1,0,36,0.128,discuss,0.8798242807388306,"('N.', 'MISC', 1)('S.', 'LOCATION', 1)('America', 'COUNTRY', 1)('Mackenzie', 'PERSON', 1)('Ohio', 'STATE_OR_PROVINCE', 1)('Orinoco', 'LOCATION', 1)('Parana', 'CITY', 1)('Chile', 'COUNTRY', 1)('Alberta', 'STATE_OR_PROVINCE', 1)('Jamaica', 'COUNTRY', 1)('Uruguay', 'COUNTRY', 1)('two', 'NUMBER', 2)('32', 'NUMBER', 1)('January', 'DATE', 1)"
1947,LOWER GRADE,GEOGRAPHY,1,,"educed to sea-level). Write O over two areas which are major producers of mineral oil, one in N. America and one in S. America.",3.78,2.9,6.53,14,0,0,14,0.0,describe,0.494510680437088,"('two', 'NUMBER', 1)('one', 'NUMBER', 2)('N.', 'LOCATION', 1)('America', 'COUNTRY', 2)('S.', 'LOCATION', 1)"
1947,LOWER GRADE,GEOGRAPHY,1,,"Examine the contour map on page 4 of the map sheet. The scale is 1:100,",10.32,1.5,5.67,9,0,0,9,0.0,reason,0.9338581562042236,"('4', 'NUMBER', 1)('1:100', 'NUMBER', 1)"
1947,LOWER GRADE,GEOGRAPHY,1,,"What does this mean? On this scale, how many miles ",7.04,-1.9,2.0,4,0,0,4,0.0,compare,0.7030300498008728,
1947,LOWER GRADE,GEOGRAPHY,1,,"orrect to one decimal place) are represented by 1 inch? Write, in about ten lines, a general description of the build of the area shown. Suggest reasons why the settlement, N, has become the main town of the area.",6.66,6.0,7.25,23,0,0,23,0.0,discuss,0.7538878917694092,"('one', 'NUMBER', 1)('1', 'NUMBER', 1)('ten', 'NUMBER', 1)('general', 'TITLE', 1)"
1947,LOWER GRADE,GEOGRAPHY,1,,Give an explanatory account of life throughout the year either in the Barren Lands (Arctic fringe) of Canada or in the Steppes of the Asiatic territories of the U.S.S.R.,12.15,12.2,15.74,16,0,0,16,0.0,reason,0.40870201587677,"('the', 'DATE', 1)('year', 'DATE', 1)('Arctic', 'MISC', 1)('Canada', 'COUNTRY', 1)('Asiatic', 'MISC', 1)('U.S.S.R.', 'LOCATION', 1)"
1947,LOWER GRADE,GEOGRAPHY,1,,"What do you understand by the terms isobar and isohyet? Temperature maps are sometimes marked “actual,” sometimes “reduced to sea-level.” What is the difference? From January to July, any particular isotherm moves north and moves more rapidly over land than over water. Give an explanation of the two facts italicized in this quotation.",8.63,6.2,8.01,29,0,0,29,0.0,discuss,0.7185540199279785,"('January', 'DATE', 1)('July', 'DATE', 1)('two', 'NUMBER', 1)"
1947,LOWER GRADE,GEOGRAPHY,1,,Write a short essay describing ,10.2,5.2,10.0,4,0,0,4,0.0,reason,0.9846514463424684,
1947,LOWER GRADE,GEOGRAPHY,1,,ith examples) how mountains influence human affairs.,16.54,9.6,8.51,6,0,0,6,0.0,describe,0.6203223466873169,
1947,LOWER GRADE,GEOGRAPHY,1,,Show how the journeys of three of the following extended Europe’s knowledge of the geography of the world: Marco Polo; Vasco da Gama; Magellan; Orellana; Cook; Mungo Park.,11.79,10.7,12.63,19,0,0,19,0.0,reason,0.8182958960533142,"('three', 'NUMBER', 1)('Europe', 'LOCATION', 1)('Vasco', 'ORGANIZATION', 1)('da', 'ORGANIZATION', 1)('Gama', 'ORGANIZATION', 1)('Magellan', 'ORGANIZATION', 1)('Orellana', 'PERSON', 1)('Cook', 'PERSON', 1)('Mungo', 'CITY', 1)('Park', 'LOCATION', 1)"
1947,LOWER GRADE,GEOGRAPHY,1,,"Quote the mean January temperature, the mean July temperature, and the mean annual rainfall of the area in which your school is situated. State also the relatively wet and relatively dry months. Name an area of England or Wales which has a climate rather different from that of your own area. Contrast the farming activities of the two areas, showing how the differences are determined by climate and ",8.43,8.7,10.33,37,1,0,36,0.34,discuss,0.9916129112243652,"('January', 'DATE', 1)('July', 'DATE', 1)('annual', 'SET', 1)('months', 'DURATION', 1)('England', 'COUNTRY', 1)('Wales', 'LOCATION', 1)('two', 'NUMBER', 1)"
1947,LOWER GRADE,GEOGRAPHY,1,,ossibly) by relief.,3.43,5.6,1.2,2,1,0,1,0.4767,describe,0.6903673410415649,
1947,LOWER GRADE,GEOGRAPHY,1,,"Draw a sketch-map of the north of England to include Lancashire, Yorkshire, and the counties to the north. Mark carefully the upland areas and the coalfields, naming each. Write notes on the industrial development of one of the coalfields, mentioning the main industrial towns; and the importance of one of the gaps between or through the upland areas shown.",9.97,8.6,10.59,31,2,0,29,0.2446,reason,0.487117737531662,"('England', 'COUNTRY', 1)('Lancashire', 'STATE_OR_PROVINCE', 1)('Yorkshire', 'LOCATION', 1)('Mark', 'PERSON', 1)('one', 'NUMBER', 2)"
1947,LOWER GRADE,GEOGRAPHY,1,,"Three of the main imports of South Wales are wheat, timber, and metal ores. From which ports are each of these cargoes likely to come, and to which ports do they go? What are the precise needs which these cargoes serve?",7.78,2.7,5.48,19,0,0,19,0.0,compare,0.9642993807792664,"('Three', 'NUMBER', 1)('South', 'LOCATION', 1)('Wales', 'LOCATION', 1)"
1947,LOWER GRADE,GEOGRAPHY,1,,"Draw a sketch-map of Europe showing the continent divided into five or six climatic regions. Give a suitable name to the climatic type of each of the regions, and write notes on the climatic characteristics of two of the regions.",8.97,9.9,11.0,22,0,0,22,0.0,reason,0.8918898105621338,"('Europe', 'LOCATION', 1)('five', 'NUMBER', 1)('six', 'NUMBER', 1)('two', 'NUMBER', 1)"
1947,LOWER GRADE,GEOGRAPHY,1,,"Select two areas of Europe, each of considerable size, one with a very high density of industrial population, the other with a very high density of agricultural population, and explain the high density in each case.",8.49,17.3,18.84,19,0,0,19,0.0,reason,0.3876920044422149,"('two', 'NUMBER', 1)('Europe', 'LOCATION', 1)('one', 'NUMBER', 1)"
1947,LOWER GRADE,GEOGRAPHY,1,,"“Fortunate in her coastlines, France is unfortunate in her land frontiers.” Discuss this statement, assuming pre-1939 boundaries.",14.28,9.0,15.16,11,1,1,9,-0.0091999999999999,describe,0.4647459685802459,"('France', 'COUNTRY', 1)"
1947,LOWER GRADE,GEOGRAPHY,1,,"Divide one of the following into farming regions, and write explanatory notes on the agriculture of each of the regions. Illustrate by a sketch-map: The Mississippi-Missouri basin; The Indo-Gangetic Plain; South Island, New Zealand; Africa south of Orange River and Durban, i.e., Cape Province and Southern Natal.",10.13,9.4,11.39,30,0,0,30,0.0,reason,0.5589756369590759,"('one', 'NUMBER', 1)('Indo', 'MISC', 1)('-', 'MISC', 1)('Gangetic', 'MISC', 1)('Plain', 'MISC', 1)('South', 'LOCATION', 1)('Island', 'LOCATION', 1)('New', 'COUNTRY', 1)('Zealand', 'COUNTRY', 1)('Africa', 'LOCATION', 1)('Orange', 'CITY', 1)('River', 'TITLE', 1)('Durban', 'CITY', 1)('Cape', 'LOCATION', 1)('Province', 'LOCATION', 1)('Southern', 'ORGANIZATION', 1)('Natal', 'ORGANIZATION', 1)"
1947,LOWER GRADE,GEOGRAPHY,1,,"Japan is sometimes called “the Britain of the East.” What are the striking parallels in the geography of the two countries, and what are the notable differences?",8.98,6.2,8.36,12,0,0,12,0.0,discuss,0.8653472661972046,"('Japan', 'COUNTRY', 1)('Britain', 'COUNTRY', 1)('two', 'NUMBER', 1)"
1947,LOWER GRADE,GEOGRAPHY,1,,Write notes on three of the following: the “White Australia” policy; Artesian water supplies in Australia; the Great Barrier Reef; Australian forests; agricultural products of the Pacific coastland of Queensland.,12.49,15.0,16.0,21,1,1,19,0.24845,reason,0.9831113815307616,"('three', 'NUMBER', 1)('Australia', 'COUNTRY', 2)('Artesian', 'MISC', 1)('Great', 'LOCATION', 1)('Barrier', 'LOCATION', 1)('Reef', 'LOCATION', 1)('Australian', 'NATIONALITY', 1)('Pacific', 'LOCATION', 1)('coastland', 'LOCATION', 1)('Queensland', 'LOCATION', 1)"
