year,level,subject,paper,question,text,coleman_liau,flesch_kincaid,gunning_fog,total_tokens,positive_tokens,negative_tokens,neutral_tokens,compound_sentiment_score,intent,intent_certainty,named_entities
1923,LOWER GRADE,GEOGRAPHY,3,,"On the accompanying map of part of the British Isles: Print the following names in their proper places: Sidlaws, Snowdon, Londonderry, Kirkwall, Montrose, Dunfermline, R. Tyne, R. Garry, R. Spey, R. Liffey, R. Dee (Cheshire), Strathmore. Draw lines to show the position of the southern boundary of the Highlands, the Forth and Clyde Canal, the Caledonian Canal, and print each name along the appropriate line. Draw, very carefully, either the railway line from Edinburgh to Aberdeen by the coastal route; or the railway line from Perth to Inverness by the direct route. Mark the two towns named in either case. Outline in firm dotted lines the basins of the Tay and the Yorkshire Ouse ",10.12,8.3,10.41,74,1,0,73,0.128,discuss,0.887005627155304,"('British', 'NATIONALITY', 1)('Isles', 'LOCATION', 1)('Snowdon', 'PERSON', 1)('Londonderry', 'CITY', 1)('Kirkwall', 'CITY', 1)('Montrose', 'CITY', 1)('Dunfermline', 'ORGANIZATION', 1)('R. Tyne', 'PERSON', 1)('R. Garry', 'PERSON', 1)('R. Spey', 'PERSON', 1)('R. Liffey', 'PERSON', 1)('R. Dee', 'PERSON', 1)('Cheshire', 'CITY', 1)('Strathmore', 'ORGANIZATION', 1)('Clyde', 'CITY', 1)('Canal', 'LOCATION', 2)('Caledonian', 'LOCATION', 1)('Edinburgh', 'CITY', 1)('Aberdeen', 'CITY', 1)('Perth', 'CITY', 1)('Inverness', 'CITY', 1)('two', 'NUMBER', 1)('Tay', 'PERSON', 1)('Yorkshire', 'ORGANIZATION', 1)('Ouse', 'ORGANIZATION', 1)"
1923,LOWER GRADE,GEOGRAPHY,3,,xcluding the Trent).,5.35,0.9,1.2,2,0,0,2,0.0,describe,0.4281138777732849,
1923,LOWER GRADE,GEOGRAPHY,3,,"On the accompanying map of the world: Print the following names in their proper places: California, Florida, Borneo, Haiti, Gold Coast. Shade small areas producing large quantities of each of the following for export ",9.59,8.7,11.51,22,0,0,22,0.0,discuss,0.8817293047904968,"('California', 'STATE_OR_PROVINCE', 1)('Florida', 'STATE_OR_PROVINCE', 1)('Borneo', 'LOCATION', 1)('Haiti', 'COUNTRY', 1)('Gold', 'CITY', 1)('Coast', 'CITY', 1)"
1923,LOWER GRADE,GEOGRAPHY,3,,"ne area for each product), and print the name of the crop beside the shaded area: rice, oranges, coffee. The latitudes and longitudes of four important towns are as follows: (1) 23° S., 43° W.; (2) 37½° S., 145° E.; (3) 37½° N., 6° W.; (4) 6½° N., 79½° E. Mark the position of each town with a cross, and print the name close to the cross.",1.72,2.9,6.27,44,1,0,43,0.2023,discuss,0.8214927911758423,"('four', 'NUMBER', 1)('1', 'NUMBER', 1)('23', 'NUMBER', 1)('43', 'NUMBER', 1)('2', 'NUMBER', 1)('37', 'NUMBER', 2)('1/2', 'NUMBER', 4)('145', 'NUMBER', 1)('3', 'NUMBER', 1)('6', 'NUMBER', 2)('4', 'NUMBER', 1)('79', 'NUMBER', 1)"
1923,LOWER GRADE,GEOGRAPHY,3,,"Select one of the following counties: Devonshire, or Argyll, or Kerry. Describe the physical features of the county selected, and write notes on the climate and the occupations of the people, naming two towns.",10.05,7.6,10.33,20,0,0,20,0.0,reason,0.9613563418388368,"('one', 'NUMBER', 1)('Devonshire', 'ORGANIZATION', 1)('Argyll', 'ORGANIZATION', 1)('Kerry', 'PERSON', 1)('two', 'NUMBER', 1)"
1923,LOWER GRADE,GEOGRAPHY,3,,"Name one area in Scotland, one in England and one in Ireland where shipbuilding is carried on extensively, and explain as fully as you can the advantages which each area named possesses for the industry.",10.34,14.6,17.43,18,1,0,17,0.25,discuss,0.775320291519165,"('one', 'NUMBER', 3)('Scotland', 'COUNTRY', 1)('England', 'COUNTRY', 1)('Ireland', 'COUNTRY', 1)"
1923,LOWER GRADE,GEOGRAPHY,3,,"Select any three of the following, state the position of each of the three as precisely as you can, and explain in what way they are interesting: Staffa, Giant’s Causeway, The Peak of Derbyshire, Ben Nevis, The Weald of Kent, The Falls of Foyers.",10.13,16.9,18.51,21,1,0,20,0.4019,reason,0.4755936861038208,"('three', 'NUMBER', 2)('Derbyshire', 'STATE_OR_PROVINCE', 1)('Ben Nevis', 'PERSON', 1)('Falls', 'DATE', 1)"
1923,LOWER GRADE,GEOGRAPHY,3,,Name areas in Scotland ,11.73,1.3,1.6,3,0,0,3,0.0,discuss,0.7350555062294006,"('Scotland', 'COUNTRY', 1)"
1923,LOWER GRADE,GEOGRAPHY,3,,"ne area for each product) where each of the following is produced on a large scale: potatoes, small fruits, dried fish. Explain why the places you mention are suitable for the production of these articles.",9.74,6.6,8.14,18,0,0,18,0.0,discuss,0.4315454363822937,
1923,LOWER GRADE,GEOGRAPHY,3,,"Draw, with the help of the map used in Section B, a map of Africa north of the Equator, to fill about half a page in your book. Show the Suez Canal, Lake Chad, the courses of the Nile and the Niger; and mark and name the towns of Port Said, Timbuktu and Tangier. Name also Morocco and Abyssinia.",8.63,5.1,7.88,33,1,0,32,0.4019,discuss,0.6042985916137695,"('Africa', 'LOCATION', 1)('Equator', 'LOCATION', 1)('Suez', 'CITY', 1)('Canal', 'LOCATION', 1)('Lake', 'LOCATION', 1)('Chad', 'COUNTRY', 1)('Nile', 'LOCATION', 1)('Niger', 'COUNTRY', 1)('Port', 'CITY', 1)('Said', 'CITY', 1)('Timbuktu', 'LOCATION', 1)('Tangier', 'CITY', 1)('Morocco', 'COUNTRY', 1)('Abyssinia', 'COUNTRY', 1)"
