year,level,subject,paper,question,text,coleman_liau,flesch_kincaid,gunning_fog,total_tokens,positive_tokens,negative_tokens,neutral_tokens,compound_sentiment_score,intent,intent_certainty,named_entities
1954,Higher Grade,HISTORY,1,1,Compare the effects of the Roman and Anglo-Saxon conquests on the history of Britain.,11.1,7.6,5.6,7,0,0,7,0.0,discuss,0.9972392320632935,Britain {1}
1954,Higher Grade,HISTORY,1,2,What problems faced Henry II at his accession and how far was he successful in solving them?,10.98,7.6,11.51,8,2,1,5,0.17466666666666666,compare,0.9889925122261047,Henry II {1}
1954,Higher Grade,HISTORY,1,3,What signs of growing national feeling can be discerned in either Scotland or England during the thirteenth century?,12.42,10.3,9.42,10,2,0,8,0.15295,compare,0.9239551424980164,Scotland {1} England {1}
1954,Higher Grade,HISTORY,1,4,Account for the downfall of the Lancastrian dynasty.,9.95,6.4,8.2,4,0,0,4,0.0,reason,0.5216187834739685,
1954,Higher Grade,HISTORY,1,5,"Write notes on two of the following: the Synod of Whitby, Domesday Book, St. Anselm, James I of Scotland, the medieval English or Scottish town, Warwick the Kingmaker.",11.1,7.6,7.03,18,0,0,18,0.0,reason,0.9894298911094666,St. Anselm {1} James {1} Scotland {1} Warwick {1} Kingmaker {1}
1954,Higher Grade,HISTORY,1,6,In what ways did the Reformation in Scotland differ from that in England?,10.35,7.2,8.28,5,0,0,5,0.0,describe,0.9730567336082458,Reformation {1} Scotland {1} England {1}
1954,Higher Grade,HISTORY,1,7,How far was Elizabeth I successful in dealing with the social and economic problems of her time?,10.05,8.7,11.51,8,1,1,6,0.092,describe,0.9933018684387207,Elizabeth {1}
1954,Higher Grade,HISTORY,1,8,Compare Cromwell’s methods of government with those of Charles I.,8.87,6.0,4.0,5,0,0,5,0.0,discuss,0.9972429275512695,Compare Cromwell’s {1} Charles I. {1}
1954,Higher Grade,HISTORY,1,9,Can the Revolution of [1688] be rightly considered to mark a turning point in English foreign policy?,10.98,7.6,9.15,10,0,0,10,0.0,other,0.9943954944610596,
1954,Higher Grade,HISTORY,1,10,On what grounds may Walpole be called the first prime minister?,11.36,4.0,8.04,7,0,0,7,0.0,other,0.5292235016822815,
1954,Higher Grade,HISTORY,1,11,Discuss the view that for Britain the Seven Years' War was not primarily a European struggle.,10.35,6.0,6.4,9,0,2,7,-0.4588,reason,0.9662788510322571,Britain {1}
1954,Higher Grade,HISTORY,1,12,How far was George III responsible for causing the War of American Independence and for the defeat of Britain?,9.57,9.5,11.81,10,1,2,7,-0.24666666666666667,describe,0.9926756024360657,George III responsible {1} the War of American Independence {1} Britain {1}
1954,Higher Grade,HISTORY,1,13,Do you consider that her sea power was Britain’s chief contribution to the defeat of Napoleon?,8.38,8.4,11.4,8,0,1,7,-0.4588,other,0.9125716686248779,Britain {1} Napoleon {1}
1954,Higher Grade,HISTORY,1,14,To what extent and for what reasons were the reforms of the [1830s] unsatisfactory to the poorer classes of the people?,9.94,7.9,10.3,8,0,1,7,-0.3612,describe,0.691994309425354,
1954,Higher Grade,HISTORY,1,15,Explain the different stages of Gladstone’s Irish policy. How far was it statesmanlike?,10.03,4.6,5.68,8,0,0,8,0.0,describe,0.8833375573158264,
1954,Higher Grade,HISTORY,1,16,What changes did British foreign policy undergo between [1900] and [1907]?,14.23,5.2,8.04,7,0,0,7,0.0,compare,0.9483817219734192,
1954,Higher Grade,HISTORY,1,17,Either [a] Wool and gold: how far have these two affected the development of Australia? or [b] Estimate the importance of Cecil Rhodes in South African history.,9.57,6.2,9.84,16,1,1,14,0.10405,other,0.7049330472946167,Australia {1} Cecil Rhodes {1}
1954,Higher Grade,HISTORY,1,18,"Write notes on two of the following: John Wilkes, Henry Dundas, Viscount Melville, the Disruption of the Church of Scotland, the Marquis of Dalhousie, the state of British agriculture in the second half of the nineteenth century, Lloyd George’s Budget of [1909].",12.86,17.3,18.7,26,0,1,25,-0.3612,reason,0.9480161070823669,John Wilkes {1} Henry Dundas {1} Viscount Melville {1} the Disruption of the Church of Scotland {1} Marquis {1} Dalhousie {1} Lloyd George’s Budget {1}
