year,level,subject,paper,question,text,coleman_liau,flesch_kincaid,gunning_fog,total_tokens,positive_tokens,negative_tokens,neutral_tokens,compound_sentiment_score,intent,intent_certainty,named_entities
1924,Lower Grade,ENGLISH,2,,Place events in the appropriate century: battle of Poitiers; Black Hole of Calcutta; marriage of Malcolm Canmore; battle of Sauchieburn; career of Simon de Montfort; death of James V.; Indian Mutiny; rise of Wessex; birth of Sir Walter Scott; First Crusade; Spanish Armada; first Reform Act; death of John Hampden; reign of Stephen; Gunpowder Plot; reign of Edgar.,12.7,12.2,12.98,45,0,4,41,-0.4906,describe,0.6003255844116211,"('the', 'DATE', 1)('appropriate', 'DATE', 1)('century', 'DATE', 1)('Poitiers', 'CITY', 1)('Calcutta', 'CITY', 1)('Malcolm Canmore', 'PERSON', 1)('Sauchieburn', 'LOCATION', 1)('Simon de Montfort', 'PERSON', 1)('James V.', 'PERSON', 1)('Indian', 'NATIONALITY', 1)('Wessex', 'ORGANIZATION', 1)('Walter Scott', 'PERSON', 1)('First', 'ORDINAL', 1)('Spanish', 'NATIONALITY', 1)('Armada', 'MISC', 1)('first', 'ORDINAL', 1)('John Hampden', 'PERSON', 1)('Stephen', 'PERSON', 1)('Edgar', 'PERSON', 1)"
1924,Lower Grade,ENGLISH,2,,Distinguish between: ,11.63,8.8,20.8,1,0,0,1,0.0,discuss,0.7943459153175354,
1924,Lower Grade,ENGLISH,2,,Union of the Crowns and Union of the Kingdoms.,4.78,3.3,3.6,4,0,0,4,0.0,describe,0.2948083281517029,
1924,Lower Grade,ENGLISH,2,,National Covenant and Solemn League and Covenant.,14.86,10.7,14.23,5,0,1,4,-0.0772,describe,0.4346370995044708,"('Covenant', 'RELIGION', 2)('Solemn', 'MISC', 1)('League', 'MISC', 1)"
1924,Lower Grade,ENGLISH,2,,Describe the role of two figures in Scottish history: Macbeth; the good Lord James Douglas; Regent Albany; Andrew Melville; Marquis of Montrose; Lauderdale; first Lord Melville.,12.82,11.1,11.94,21,1,0,20,0.4404,reason,0.5404840707778931,"('two', 'NUMBER', 1)('Scottish', 'NATIONALITY', 1)('James Douglas', 'PERSON', 1)('Albany', 'CITY', 1)('Andrew Melville', 'PERSON', 1)('Marquis', 'PERSON', 1)('Montrose', 'CITY', 1)('Lauderdale', 'LOCATION', 1)('first', 'ORDINAL', 1)('Melville', 'PERSON', 1)"
1924,Lower Grade,ENGLISH,2,,Describe dangers to Scottish Independence in the reign of David II.,12.79,6.4,8.04,7,0,1,6,-0.5267,reason,0.4862301051616668,"('Scottish', 'IDEOLOGY', 1)('Independence', 'IDEOLOGY', 1)('David II', 'PERSON', 1)"
1924,Lower Grade,ENGLISH,2,,"Explain how the reigns of James I, James IV, and James VII ended.",10.35,2.5,5.2,8,0,0,8,0.0,reason,0.99334454536438,"('James I', 'PERSON', 1)('James IV', 'PERSON', 1)('James VII', 'PERSON', 1)"
1924,Lower Grade,ENGLISH,2,,Give an account of two topics: work of St. Columba; changes by David I; defeat of Wallace; career of Cardinal Beaton; regency of Moray; battle of Dunbar; career of Claverhouse; battle of Sheriffmuir.,11.15,7.4,7.81,22,0,3,19,-0.4074666666666666,reason,0.5237717628479004,"('two', 'NUMBER', 1)('St.', 'LOCATION', 1)('Columba', 'LOCATION', 1)('David I', 'PERSON', 1)('Wallace', 'PERSON', 1)('Cardinal', 'TITLE', 1)('Beaton', 'PERSON', 1)('Dunbar', 'CITY', 1)('Sheriffmuir', 'LOCATION', 1)"
1924,Lower Grade,ENGLISH,2,,Identify novels/poems where Scott describes: Highlands under James V; Highlands under George II; misfortunes of Queen Mary; character of James VI.,15.2,10.3,12.21,16,0,0,16,0.0,discuss,0.4979421198368072,"('Scott', 'PERSON', 1)('James V', 'PERSON', 1)('George II', 'PERSON', 1)('Queen', 'TITLE', 1)('Mary', 'PERSON', 1)('James VI', 'PERSON', 1)"
1924,Lower Grade,ENGLISH,2,,Describe historical events associated with three Scottish cities/towns ,15.88,14.7,13.2,7,0,0,7,0.0,discuss,0.6846901178359985,"('three', 'NUMBER', 1)('Scottish', 'NATIONALITY', 1)"
1924,Lower Grade,ENGLISH,2,,xcluding Edinburgh).,18.7,14.7,20.8,2,0,0,2,0.0,describe,0.563122034072876,"('Edinburgh', 'CITY', 1)"
