year,level,subject,paper,question,text,coleman_liau,flesch_kincaid,gunning_fog,total_tokens,positive_tokens,negative_tokens,neutral_tokens,compound_sentiment_score,intent,intent_certainty,named_entities
1930,HIGHER GRADE,HISTORY,1,,Show very briefly the historical significance of five of the following events: the death of Edward the Confessor; the murder of the Red Comyn; the marriage of Edward II; the battle of Bosworth; the death of Mary Tudor; the Solemn League and Covenant; the siege of Vienna (1683); the siege of Arcot; the fall of the Bastille; the surrender of Napoleon III; the Serajevo murders.,12.69,26.3,29.08,36,1,6,29,-0.3951714285714285,describe,0.3782017529010772,"('five', 'NUMBER', 1)('Edward', 'PERSON', 1)('murder', 'CRIMINAL_CHARGE', 1)('Red', 'ORGANIZATION', 1)('Comyn', 'ORGANIZATION', 1)('Edward II', 'PERSON', 1)('Bosworth', 'ORGANIZATION', 1)('Mary Tudor', 'PERSON', 1)('Solemn', 'ORGANIZATION', 1)('League', 'ORGANIZATION', 1)('Covenant', 'RELIGION', 1)('Vienna', 'CITY', 1)('1683', 'DATE', 1)('Arcot', 'PERSON', 1)('fall', 'DATE', 1)('Napoleon III', 'PERSON', 1)"
1930,HIGHER GRADE,HISTORY,1,,Give some account of British revolts against the Romans. What was the effect of the withdrawal of the Roman garrisons?,9.66,6.0,8.0,9,1,0,8,0.0258,describe,0.7273428440093994,"('British', 'NATIONALITY', 1)('Romans', 'ORGANIZATION', 1)('Roman', 'MISC', 1)"
1930,HIGHER GRADE,HISTORY,1,,How did Canute come to be King of England and Macbeth come to be King of Scotland? Sum up the results of each reign.,8.18,3.3,4.8,11,0,0,11,0.0,describe,0.8929188251495361,"('Canute', 'PERSON', 1)('King', 'TITLE', 2)('England', 'COUNTRY', 1)('Macbeth', 'PERSON', 1)('Scotland', 'COUNTRY', 1)"
1930,HIGHER GRADE,HISTORY,1,,How is the history of England connected with that of France in the reigns of John and Henry V?,10.4,6.0,9.71,8,0,0,8,0.0,describe,0.9954224228858948,"('England', 'COUNTRY', 1)('France', 'COUNTRY', 1)('John', 'PERSON', 1)('Henry V', 'PERSON', 1)"
1930,HIGHER GRADE,HISTORY,1,,Estimate the respective contributions of Wallace and Bruce to the vindication of Scottish independence.,13.35,14.7,19.89,8,1,0,7,0.4215,discuss,0.5693497657775879,"('Wallace', 'PERSON', 1)('Bruce', 'PERSON', 1)('Scottish', 'IDEOLOGY', 1)('independence', 'IDEOLOGY', 1)"
1930,HIGHER GRADE,HISTORY,1,,Indicate the importance of any three of the following: the Peasants’ Revolt; the career of Joan of Arc; the fall of the House of Douglas; the English cloth industry in the Middle Ages; the invention of printing.,10.59,15.4,18.04,19,1,0,18,0.3612,describe,0.8417386412620544,"('three', 'NUMBER', 1)('Joan', 'PERSON', 1)('fall', 'DATE', 1)('House', 'ORGANIZATION', 1)('of', 'ORGANIZATION', 1)('Douglas', 'ORGANIZATION', 1)('English', 'NATIONALITY', 1)"
1930,HIGHER GRADE,HISTORY,1,,Either How did the discovery of the New World influence the history of Spain and England in the sixteenth century? Or Why has the reign of James IV been called a golden age in Scottish History?,9.35,6.8,9.42,18,0,0,18,0.0,explain,0.939544677734375,"('New', 'MISC', 1)('World', 'MISC', 1)('Spain', 'COUNTRY', 1)('England', 'COUNTRY', 1)('the', 'DATE', 1)('sixteenth', 'DATE', 1)('century', 'DATE', 1)('James IV', 'PERSON', 1)('Scottish', 'NATIONALITY', 1)"
1930,HIGHER GRADE,HISTORY,1,,How did England escape an internal religious war at the period of the Reformation and become involved in one in the following century?,9.58,13.4,14.42,12,1,1,10,-0.21075,describe,0.9961444139480592,"('England', 'COUNTRY', 1)('war', 'CAUSE_OF_DEATH', 1)('one', 'NUMBER', 1)('the', 'DATE', 1)('following', 'DATE', 1)('century', 'DATE', 1)"
1930,HIGHER GRADE,HISTORY,1,,"Give a brief account of any two of the following: the Elizabethan Poor Law; the establishment of the East India Company; Gustavus Adolphus; John Hampden; General Monck; William Penn; Peter the Great; the foundation of the Bank of England; ""enclosures"" in the eighteenth century.",11.92,20.5,23.05,28,1,1,26,0.0741,argue,0.3297430574893951,"('two', 'NUMBER', 1)('Elizabethan', 'MISC', 1)('Poor', 'MISC', 1)('Law', 'MISC', 1)('East', 'ORGANIZATION', 1)('India', 'ORGANIZATION', 1)('Company', 'ORGANIZATION', 1)('Gustavus Adolphus', 'PERSON', 1)('John Hampden', 'PERSON', 1)('General', 'TITLE', 1)('Monck', 'PERSON', 1)('William Penn', 'PERSON', 1)('Peter', 'PERSON', 1)('Bank', 'ORGANIZATION', 1)('of', 'ORGANIZATION', 1)('England', 'ORGANIZATION', 1)('the', 'DATE', 1)('eighteenth', 'DATE', 1)('century', 'DATE', 1)"
1930,HIGHER GRADE,HISTORY,1,,Trace briefly the causes of wars between Great Britain and France between 1689 and 1763 and account for the long interval of peace after,10.09,7.9,11.27,13,2,1,10,0.1892666666666666,discuss,0.4818473756313324,"('Great', 'COUNTRY', 1)('Britain', 'COUNTRY', 1)('France', 'COUNTRY', 1)('1689', 'DATE', 1)('and', 'DATE', 1)('1763', 'DATE', 1)"
