year,level,subject,paper,question,text,coleman_liau,flesch_kincaid,gunning_fog,total_tokens,positive_tokens,negative_tokens,neutral_tokens,compound_sentiment_score,intent,intent_certainty,named_entities
1923,LOWER GRADE,HISTORY,2,,Place the following events in the century appropriate to each on the accompanying table: the battle of Neville’s Cross; the impeachment of Warren Hastings; the reign of Macbeth; the capture of Constantinople by the Turks; the death of the Maid of Norway; the execution of Lady Jane Grey; the charge of the Light Brigade at Balaclava; the accession of Alfred the Great; the birth of Robert Burns; the wreck of the White Ship; the death of Martin Luther; the battle of Omdurman; the Solemn League and Covenant; the murder of Becket; the Toleration Act; the career of Dunstan.,13.81,39.1,42.47,52,2,7,43,-0.2771444444444444,discuss,0.5067925453186035,"('the', 'DATE', 1)('century', 'DATE', 1)('Neville', 'PERSON', 1)('Warren Hastings', 'PERSON', 1)('Macbeth', 'PERSON', 1)('Constantinople', 'LOCATION', 1)('Turks', 'MISC', 1)('Maid', 'TITLE', 1)('Norway', 'COUNTRY', 1)('execution', 'CAUSE_OF_DEATH', 1)('Jane Grey', 'PERSON', 1)('Light', 'ORGANIZATION', 1)('Brigade', 'ORGANIZATION', 1)('Balaclava', 'LOCATION', 1)('Robert Burns', 'PERSON', 1)('Martin Luther', 'PERSON', 1)('Omdurman', 'LOCATION', 1)('Solemn', 'ORGANIZATION', 1)('League', 'ORGANIZATION', 1)('Covenant', 'RELIGION', 1)('murder', 'CRIMINAL_CHARGE', 1)('Dunstan', 'PERSON', 1)"
1923,LOWER GRADE,HISTORY,2,,Distinguish between: Queen Mary Tudor and Queen Mary of Orange; William Rufus and William the Lion; Thomas Cromwell (Earl of Essex) and Oliver Cromwell.,11.41,12.7,12.93,17,0,0,17,0.0,discuss,0.96074777841568,"('Queen', 'TITLE', 1)('Mary Tudor', 'PERSON', 1)('Queen', 'ORGANIZATION', 1)('Mary', 'ORGANIZATION', 1)('of', 'ORGANIZATION', 1)('Orange', 'ORGANIZATION', 1)('William Rufus', 'PERSON', 1)('William', 'PERSON', 1)('Thomas Cromwell', 'PERSON', 1)('Earl', 'TITLE', 1)('Essex', 'CITY', 1)('Oliver Cromwell', 'PERSON', 1)"
1923,LOWER GRADE,HISTORY,2,,"What part was played in Scottish History by any two of the following: Edward Balliol; the first Regent Albany; Bishop Kennedy; the Regent Morton; Alexander Leslie, Earl of Leven; Viscount Dundee; James Watt?",13.41,15.0,14.41,23,1,0,22,0.34,discuss,0.3525424599647522,"('Scottish', 'NATIONALITY', 1)('two', 'NUMBER', 1)('Edward Balliol', 'PERSON', 1)('first', 'ORDINAL', 1)('Bishop', 'TITLE', 1)('Kennedy', 'PERSON', 1)('Regent', 'ORGANIZATION', 1)('Morton', 'ORGANIZATION', 1)('Alexander Leslie', 'PERSON', 1)('Earl of Leven', 'PERSON', 1)('Viscount Dundee', 'PERSON', 1)('James Watt', 'PERSON', 1)"
1923,LOWER GRADE,HISTORY,2,,"For what reasons did James II. suppress the Black Douglases, and why may their fall be regarded as a turning point in the history of the Scottish monarchy?",9.41,5.2,5.6,14,0,0,14,0.0,explain,0.9822011590003968,"('James II', 'PERSON', 1)('Black', 'ORGANIZATION', 1)('Douglases', 'ORGANIZATION', 1)('fall', 'DATE', 1)('Scottish', 'NATIONALITY', 1)"
1923,LOWER GRADE,HISTORY,2,,"Tell briefly the story of the Scottish Reformation during the reign of Mary, Queen of Scots.",10.35,6.0,8.9,9,0,0,9,0.0,reason,0.8903528451919556,"('Scottish', 'NATIONALITY', 1)('Mary', 'PERSON', 1)('Queen', 'ORGANIZATION', 1)('of', 'ORGANIZATION', 1)('Scots', 'ORGANIZATION', 1)"
1923,LOWER GRADE,HISTORY,2,,Give a short account of any two of the following: the Scottish conquest of the Lothians; Scandinavian settlements in Scotland; the battle of Stirling Bridge; the Scottish Navy under James IV.; the Bishops’ Wars; the battle of Worcester; the Convention of 1689; the escape of Prince Charles Edward.,10.09,10.3,12.1,28,1,3,24,-0.296275,discuss,0.4596360623836517,"('two', 'NUMBER', 1)('Scottish', 'NATIONALITY', 2)('Lothians', 'MISC', 1)(';', 'MISC', 1)('Scandinavian', 'MISC', 1)('Scotland', 'COUNTRY', 1)('battle', 'CAUSE_OF_DEATH', 1)('of', 'CAUSE_OF_DEATH', 1)('Stirling', 'CAUSE_OF_DEATH', 1)('Bridge', 'CAUSE_OF_DEATH', 1)('Navy', 'ORGANIZATION', 1)('James IV.', 'PERSON', 1)('Bishops', 'MISC', 1)('Worcester', 'CITY', 1)('1689', 'DATE', 1)('escape', 'CRIMINAL_CHARGE', 1)('Prince', 'TITLE', 1)('Charles Edward', 'PERSON', 1)"
1923,LOWER GRADE,HISTORY,2,,"In what novels or poems does Sir Walter Scott describe: the condition of Scotland under Robert III.; the court of James IV.; the Civil War in Scotland in Charles I’s reign; the Covenanters in the time of Charles II.? Write a short note upon any one of these topics, as treated by Scott.",9.66,3.8,6.83,30,1,1,28,-0.1406,describe,0.3839658200740814,"('Walter Scott', 'PERSON', 1)('Scotland', 'COUNTRY', 2)('Robert III.', 'PERSON', 1)('James IV.', 'PERSON', 1)('Civil', 'MISC', 1)('War', 'CAUSE_OF_DEATH', 1)('Charles I', 'PERSON', 1)('one', 'NUMBER', 1)('Scott', 'PERSON', 1)"
1923,LOWER GRADE,HISTORY,2,,Tell what you know of the history of any Scottish Burgh or Cathedral or Abbey.,8.59,5.6,6.0,7,0,0,7,0.0,reason,0.9276758432388306,"('Scottish', 'NATIONALITY', 1)('Burgh', 'MISC', 1)"
1923,LOWER GRADE,HISTORY,2,,Give some account of any two of the following: Ezra; Demosthenes; Mark Antony; St. Augustine of Canterbury; Pope Innocent III.; John Calvin; Henry IV. of France; Charles XII. of Sweden; the Empress Maria Theresa; Metternich; Marshal Foch.,13.82,3.8,7.28,28,1,0,27,0.34,describe,0.3059523403644562,"('two', 'NUMBER', 1)('Ezra', 'PERSON', 1)('Mark Antony', 'PERSON', 1)('St.', 'LOCATION', 1)('Augustine', 'LOCATION', 1)('Canterbury', 'ORGANIZATION', 1)('Pope', 'TITLE', 1)('John Calvin', 'PERSON', 1)('Henry IV', 'PERSON', 1)('France', 'COUNTRY', 1)('Charles XII', 'PERSON', 1)('Sweden', 'COUNTRY', 1)('Empress', 'TITLE', 1)('Maria Theresa', 'PERSON', 1)('Metternich', 'ORGANIZATION', 1)('Marshal', 'ORGANIZATION', 1)('Foch', 'ORGANIZATION', 1)"
1923,LOWER GRADE,HISTORY,2,,"Choose any King of England between 1016 and 1307, and tell briefly what was good and what was bad in his policy and in its results.",8.57,7.5,10.4,11,1,1,9,-0.0509499999999999,reason,0.95406574010849,"('King', 'TITLE', 1)('England', 'COUNTRY', 1)('1016', 'DATE', 1)('and', 'DATE', 1)('1307', 'DATE', 1)"
1923,LOWER GRADE,HISTORY,2,,"Give a brief account of the circumstances in which any two of the following battles were fought, and say why they were important: Bannockburn, Agincourt, Towton, Naseby; Sedgemoor, Plassey, Trafalgar, Corunna, the Marne (1914).",11.36,15.4,18.31,20,1,2,17,-0.1658999999999999,argue,0.3247657120227813,"('two', 'NUMBER', 1)('Bannockburn', 'LOCATION', 1)('Agincourt', 'ORGANIZATION', 1)('Towton', 'LOCATION', 1)('Naseby', 'LOCATION', 1)('Plassey', 'LOCATION', 1)('Trafalgar', 'LOCATION', 1)('Corunna', 'LOCATION', 1)('1914', 'DATE', 1)"
1923,LOWER GRADE,HISTORY,2,,Tell briefly the story of Warwick the King Maker and Archbishop Cranmer.,10.81,4.4,8.13,8,0,0,8,0.0,reason,0.9784817099571228,"('Warwick', 'ORGANIZATION', 1)('King', 'TITLE', 1)('Archbishop', 'TITLE', 1)('Cranmer', 'PERSON', 1)"
1923,LOWER GRADE,HISTORY,2,,Write notes on any two of the following: the accession of the House of Tudor; the foreign policy of Henry VIII.; the Petition of Right; the flight of James II. and VII.; the Seven Years’ War; the passing of the Reform Act of,9.49,4.1,7.58,23,0,1,22,-0.5994,reason,0.8057233095169067,"('two', 'NUMBER', 1)('House', 'ORGANIZATION', 1)('of', 'ORGANIZATION', 2)('Tudor', 'ORGANIZATION', 1)('Henry VIII.', 'PERSON', 1)('Petition', 'ORGANIZATION', 1)('Right', 'ORGANIZATION', 1)('James II', 'PERSON', 1)('the', 'DURATION', 1)('Seven', 'DURATION', 1)('Years', 'DURATION', 1)('War', 'CAUSE_OF_DEATH', 1)('Reform', 'MISC', 1)('Act', 'MISC', 1)"
1923,LOWER GRADE,HISTORY,2,,,0.0,-15.7,0.0,0,0,0,0,0.0,compare,0.3079292476177215,
1923,LOWER GRADE,HISTORY,2,,How did Canada and the Punjab come to belong to the British Empire?,9.14,4.8,5.2,6,0,0,6,0.0,describe,0.9945626854896544,"('Canada', 'COUNTRY', 1)('Punjab', 'LOCATION', 1)('British', 'NATIONALITY', 1)"
