year,level,subject,paper,question,text,coleman_liau,flesch_kincaid,gunning_fog,total_tokens,positive_tokens,negative_tokens,neutral_tokens,compound_sentiment_score,intent,intent_certainty,named_entities
1930,HIGHER GRADE,ENGLISH,3,,"The two passages, A and B, printed below are both translations of the same extract from a Hebrew poem. Answer the following questions: Which of the two versions, A or B, do you consider superior as literature? Give reasons for your opinion, and support it by quotation from, or reference to, particular verses.",9.88,9.0,11.61,25,2,0,23,0.4720999999999999,discuss,0.4812690913677215,"('two', 'NUMBER', 2)('Hebrew', 'MISC', 1)"
1930,HIGHER GRADE,ENGLISH,3,,"In verses 12-15 show how B, by making the meaning clearer, has improved on A.",11.75,5.6,6.0,8,1,0,7,0.4767,discuss,0.6201921701431274,"('12', 'NUMBER', 1)('-', 'NUMBER', 1)('15', 'NUMBER', 1)"
1930,HIGHER GRADE,ENGLISH,3,,"Though the passages are written in prose, what do you notice about the second half of each verse ",7.16,5.6,7.2,8,0,0,8,0.0,describe,0.3856852948665619,"('about', 'DATE', 1)('the', 'DATE', 1)('second', 'DATE', 1)"
1930,HIGHER GRADE,ENGLISH,3,,hen compared with the first half) which distinguishes the writing from ordinary prose?,13.96,7.2,11.35,8,0,0,8,0.0,discuss,0.7302107214927673,"('first', 'ORDINAL', 1)"
1930,HIGHER GRADE,ENGLISH,3,,"From Chaucer’s description of his Canterbury Pilgrims, what would you gather that he most admired, and most disliked, in human nature? Illustrate by quotation.",10.81,8.0,11.47,12,1,1,10,0.05435,discuss,0.912880837917328,"('Chaucer', 'PERSON', 1)"
1930,HIGHER GRADE,ENGLISH,3,,"Illustrate from Shakespeare what you gain, and what you lose, by merely reading a play instead of seeing it acted.",7.79,7.6,10.0,10,2,1,7,0.1549333333333333,reason,0.4498019218444824,"('Shakespeare', 'PERSON', 1)"
1930,HIGHER GRADE,ENGLISH,3,,Contrast the poetry of Pope with the poetry of Burns.,10.45,3.7,4.0,5,0,0,5,0.0,discuss,0.994358479976654,"('Pope', 'PERSON', 1)('Burns', 'PERSON', 1)"
1930,HIGHER GRADE,ENGLISH,3,,"Illustrate from Milton or Tennyson or Gray the use which a poet can make of his Biblical, classical or historical learning.",10.69,10.3,16.02,11,0,0,11,0.0,discuss,0.8876853585243225,"('Milton', 'PERSON', 1)('Tennyson', 'LOCATION', 1)('poet', 'TITLE', 1)('Biblical', 'MISC', 1)"
1930,HIGHER GRADE,ENGLISH,3,,"Either Illustrate from the Essays of Elia Charles Lamb’s most striking qualities—his goodness of heart, his quaint humour, his love of old things, etc. Or Write a brief appreciation of Hazlitt, or of Stevenson as an essayist, or of any living essayist known to you.",10.37,9.7,12.56,25,4,0,21,0.52075,discuss,0.8449437022209167,"('Elia Charles Lamb', 'PERSON', 1)('Hazlitt', 'PERSON', 1)('Stevenson', 'PERSON', 1)"
1930,HIGHER GRADE,ENGLISH,3,,"Give a short account of one humorous person in one of the following novels, showing in what way the humour is characteristic of the author: The Antiquary, Pride and Prejudice, The Pickwick Papers, Adam Bede, Vanity Fair, Far from the Madding Crowd.",10.98,18.5,20.61,26,5,2,19,0.1568571428571428,argue,0.4541286528110504,"('one', 'NUMBER', 2)('author', 'TITLE', 1)('Adam Bede', 'PERSON', 1)('Vanity', 'ORGANIZATION', 1)('Fair', 'ORGANIZATION', 1)"
1930,HIGHER GRADE,ENGLISH,3,,"Show the importance in literary history of one of the following: Marlowe, Dryden, Dr. Johnson, Wordsworth.",11.34,9.5,11.4,11,1,0,10,0.3612,describe,0.8736482262611389,"('one', 'NUMBER', 1)('Marlowe', 'PERSON', 1)('Dryden', 'PERSON', 1)('Johnson', 'PERSON', 1)('Wordsworth', 'PERSON', 1)"
1930,HIGHER GRADE,ENGLISH,3,,"What parts of Macaulay’s prose works have you read, and what do you think of his descriptions of historical incidents and characters?",10.47,10.7,16.07,10,0,0,10,0.0,compare,0.4476459324359894,"('Macaulay', 'PERSON', 1)"
